sp1	sp2	symp	area1	area2
94	15	0.3355077529150874	99	6
38	108	0.6074599128506925	51	33
42	30	0.1827757246257108	47	62
92	110	0.6305119212577072	96	54
85	156	0.6098811295465034	54	22
145	144	0.5031760642488468	51	33
155	13	0.47156521630625425	12	62
12	81	0.712545321598059	15	42
14	97	0.2084981616233209	99	86
22	21	0.8904500366931567	39	74
88	116	0.19930767890553036	56	8
36	86	0.6157506902630918	80	35
127	119	0.2685411718573084	93	54
120	152	0.5813971014957177	21	67
138	67	0.424077327559813	25	12
76	104	0.16990157706544695	55	89
31	50	0.02773165584396098	61	66
17	144	0.17847127043297317	93	33
143	26	0.2500400882360304	48	58
130	75	0.8505647797910109	20	24
74	126	0.6809427313133439	86	30
135	96	0.3170246004621289	38	90
12	70	0.2681134929377532	15	83
66	123	0.47023849489735225	87	41
122	51	0.10422886335836468	30	5
44	129	0.18973629287714366	26	46
134	94	0.6997374218832267	96	99
30	87	0.4822364428704661	62	40
36	28	0.09833292624427648	80	92
138	22	0.6170898098526326	25	39
88	154	0.22198916977018912	56	61
27	15	0.7205404679647823	14	6
111	75	0.8924273346183021	61	24
67	46	0.634183404894535	12	98
134	1	0.6678971722009542	96	35
18	58	0.5468347457724589	62	22
100	29	0.4961761003023155	55	66
34	130	0.5528951664536929	33	20
22	29	0.2178227089281164	39	66
33	41	0.7907605272391025	16	53
137	73	0.6046142221128303	49	64
128	14	0.24986748798587832	48	99
100	157	0.7930091595302204	55	4
74	151	0.17053177691264587	86	19
99	70	0.7944936192980723	84	83
115	72	0.5198201857295603	1	18
93	89	0.16002023633885265	24	100
105	135	0.29026891146711087	86	38
137	81	0.8443259388353511	49	42
97	125	0.20521548608619034	86	42
45	118	0.8223307689152872	22	48
76	139	0.2305389413488519	55	98
146	51	0.8247108737835064	4	5
76	56	0.728352047774561	55	38
153	110	0.6836356791589513	89	54
7	127	0.6192775748499038	90	93
14	96	0.5560065861430725	99	90
5	10	0.10210472844171603	86	92
