sp1	sp2	symp	area1	area2
127	49	0.28906457334847435	73	29
103	136	0.25096999740830894	71	61
33	35	0.11012446024186973	18	74
132	49	0.96842659262773	31	29
123	112	0.6622731952319528	65	86
106	120	0.1936227051257855	19	64
49	15	0.9617353336415031	29	6
48	85	0.8522257299419099	11	82
133	80	0.20978043035508653	62	13
124	65	0.11890708355383495	43	22
76	93	0.8165979805499071	32	7
156	52	0.6447675064580032	19	64
45	95	0.6872768686679644	56	6
32	75	0.09268912766730708	4	10
154	6	0.3678307587662988	98	45
106	151	0.38295240668774166	19	64
28	19	0.42814560509189825	88	23
124	109	0.18719772980162497	43	46
57	3	0.9045943431021587	40	56
100	12	0.03664539110191689	83	67
150	83	0.7638638317755863	5	29
139	86	0.5286901713684014	39	77
120	1	0.7160783030892872	64	57
146	149	0.2655288972355486	3	77
110	142	0.9593626089597224	47	93
35	136	0.43668739900023956	74	61
130	39	0.34195457684818953	40	37
16	120	0.018091790666212915	91	64
154	30	0.8087752491862782	98	31
107	134	0.7391262261741572	66	60
67	63	0.5115164086387104	81	66
21	4	0.427534957154164	81	52
102	152	0.03905788304206226	32	13
131	48	0.18488806303369665	55	11
122	130	0.623224890628655	87	40
14	86	0.8891123916872209	93	77
99	157	0.9868633559036399	24	80
45	138	0.6616458495171308	56	87
55	47	0.8774195093830016	58	11
16	109	0.10621092766343476	91	46
57	125	0.3482183681868296	40	63
135	20	0.1564451866870591	41	48
50	114	0.5420444456768212	98	5
79	132	0.015903962867413135	98	31
68	79	0.2458088375158617	3	98
7	43	0.30445126219675	96	86
120	133	0.23712954922498997	64	62
142	52	0.7323366241023261	93	64
128	68	0.0895413050108419	9	3
101	62	0.10864286212697127	72	35
95	151	0.002566561647551535	6	64
87	118	0.2945883250612571	100	24
53	136	0.3340600525961962	72	61
147	16	0.9476714255510539	27	91
78	44	0.3532977857132862	42	20
9	150	0.5690765450476324	49	5
91	70	0.49983683724565353	84	41
57	134	0.31577273110990633	40	60
113	72	0.37552474982085204	71	50
4	135	0.8235974555004424	52	41
1	6	0.024704502534354633	57	45
125	98	0.3467139561326992	63	97
33	82	0.36216902699461595	18	14
83	138	0.9820217663785786	29	87
118	145	0.5084611103813387	24	8
136	44	0.8397473679421839	61	20
12	15	0.8353143375893176	67	6
22	65	0.3579167512256314	19	22
86	127	0.7268728734119485	77	73
146	1	0.7475597718808809	3	57
84	32	0.050863119418726344	89	4
121	41	0.09331275432665598	28	10
13	62	0.7404370890115445	40	35
131	106	0.11997692607015586	55	19
157	127	0.2662803957438067	80	73
144	10	0.17930554304260338	77	46
147	47	0.7114405701831304	27	11
112	39	0.055081321402281724	86	37
146	98	0.6954960718533156	3	97
52	79	0.8531228900176925	64	98
12	79	0.7863299648117381	67	98
31	109	0.4830516996703006	5	46
96	42	0.7440506846543933	92	34
75	3	0.40152207327622913	10	56
6	124	0.639068444022106	45	43
116	47	0.498191165644433	5	11
45	102	0.12921386616951547	56	32
76	143	0.6154636521790839	32	7
143	54	0.25303990661943754	7	49
34	96	0.5883067294325364	1	92
32	109	0.24682216235485466	4	46
149	148	0.005945075687236012	77	93
119	155	0.33795261694097667	54	74
73	94	0.7445726847099062	25	79
57	33	0.412550869283167	40	18
96	103	0.7199758054593077	92	71
59	36	0.2378495234392629	75	48
100	15	0.4283108703826126	83	6
54	7	0.907833879774819	49	96
65	29	0.8157864511100097	22	33
95	109	0.9877941321704549	6	46
105	137	0.9185469866943377	26	60
85	128	0.13693977386250233	82	9
88	108	0.3081220506652683	80	22
98	109	0.7355268751830242	97	46
152	89	0.1338776026051185	13	47
103	52	0.8006660952006657	71	64
25	75	0.46479718276662296	71	10
45	104	0.6837110762124284	56	82
143	50	0.6499596435501813	7	98
83	30	0.466223647879231	29	31
9	96	0.4479509184300785	49	92
46	27	0.5292731071147788	70	82
99	129	0.37515298944620135	24	80
37	79	0.258549290910716	10	98
57	47	0.4558453558628941	40	11
1	49	0.8837080829083536	57	29
139	115	0.673283895969783	39	72
88	41	0.15880645512722247	80	10
131	71	0.7828374885517361	55	100
144	140	0.6918468922952811	77	20
20	16	0.136892386956178	48	91
33	66	0.9251827036762453	18	35
122	15	0.8125181101096232	87	6
40	34	0.39925953920389334	45	1
127	151	0.7926146785277179	73	64
145	24	0.7019411751485236	8	18
108	32	0.3158386775369756	22	4
147	31	0.2865025569990941	27	5
41	128	0.4212799785402427	10	9
125	91	0.432354900007745	63	84
146	7	0.018194296847112046	3	96
57	114	0.20861823781522748	40	5
116	15	0.031057926659723734	5	6
141	75	0.06940172040086312	85	10
52	6	0.5037166500092765	64	45
55	99	0.17028318316688573	58	24
93	21	0.3000229793742546	7	81
115	28	0.43214578841494167	72	88
37	142	0.7313307361906697	10	93
48	11	0.10115537812552156	11	58
11	101	0.7090848634945164	58	72
137	28	0.325592360845366	60	88
24	27	0.2596428210290238	18	82
9	19	0.9743385514857755	49	23
133	93	0.9021659863875223	62	7
129	155	0.015274529697728134	80	74
72	94	0.4330127432457985	50	79
134	30	0.06457282982788759	60	31
115	149	0.2942807129262641	72	77
65	49	0.3181489234113025	22	29
113	51	0.5708378764092972	71	47
145	27	0.15874765921618872	8	82
89	147	0.45829676420741594	47	27
30	73	0.07363163046137433	31	25
137	112	0.8092801941867553	60	86
102	34	0.18061610891798807	32	1
129	49	0.025172736811295393	80	29
133	69	0.15429029419556461	62	15
126	32	0.8026987018303744	20	4
62	111	0.58427613499917	35	94
130	107	0.531570303608807	40	66
78	146	0.6275833953130094	42	3
31	44	0.24109563212322083	5	20
4	84	0.343072313901729	52	89
123	46	0.5503962702328281	65	70
90	68	0.6643387259630307	100	3
114	135	0.9737932856708	5	41
54	74	0.55631364135963	49	50
35	86	0.47895386345451296	74	77
63	99	0.1600888176568851	66	24
151	146	0.7111555697330608	64	3
47	134	0.6087859229396569	11	60
123	12	0.7408096358377574	65	67
58	68	0.21460052493245085	91	3
103	12	0.400868225400995	71	67
82	112	0.3437057692617824	14	86
86	131	0.801857221968428	77	55
36	7	0.9580202291568584	48	96
116	143	0.7014814995063047	5	7
82	122	0.6218764267825053	14	87
19	32	0.25709879071179687	23	4
25	40	0.5881310920728446	71	45
4	32	0.05478092115396527	52	4
156	110	0.35902807853835383	19	47
20	97	0.62188436194862	48	84
15	97	0.20037464242194625	6	84
127	92	0.44584532923104236	73	8
110	150	0.03906840645566645	47	5
87	59	0.31914333999715194	100	75
146	148	0.8273507019923082	3	93
133	93	0.9231503151147012	62	7
61	128	0.49862798409741316	43	9
22	48	0.10500133665252365	19	11
