sp1	sp2	symp	area1	area2
17	88	0.625490840854384	24	87
93	49	0.4823486197628334	3	63
4	138	0.07136586293598268	28	62
25	83	0.3135895096663075	30	11
167	138	0.7460134488619783	28	62
154	15	0.2385283007191944	4	75
62	215	0.0372092162605242	13	50
107	86	0.9799948910006218	67	6
32	64	0.5184682995709208	63	50
149	159	0.7439069016846599	77	87
46	177	0.8875505995263954	92	96
35	139	0.9385607228650458	20	39
193	124	0.15560435655901106	87	74
147	28	0.2611618192393106	95	16
4	8	0.8278720921317597	28	77
176	72	0.9662097263325798	78	74
20	141	0.6255814443491706	47	8
184	140	0.7883503256284623	41	89
34	43	0.8060468073324741	37	4
39	33	0.05314071791300312	26	74
40	63	0.9870003016828801	10	70
212	151	0.23697274706599036	42	78
152	105	0.13961607552784794	42	82
102	183	0.416393655269363	45	22
63	71	0.8284418387438762	70	11
172	14	0.242073400962043	43	2
112	41	0.12626904874476574	61	16
213	108	0.1690308629642261	71	87
84	44	0.3121267525584228	4	44
157	106	0.49829298005184597	57	95
67	86	0.46624914161564546	89	6
122	21	0.431655877313297	77	41
135	168	0.6318642267681976	33	73
14	9	0.9181024698910448	2	22
46	164	0.4896324476924304	92	2
29	128	0.4783783731487945	73	53
174	40	0.09902641618805319	4	10
39	43	0.8181149097487668	26	4
162	172	0.6698557089511099	46	43
140	16	0.37807200276771125	89	52
17	155	0.016550945063361744	24	23
212	184	0.31909148377159446	42	41
35	163	0.09228104845151042	20	63
125	20	0.2682849428372286	29	47
205	99	0.6576226765034093	88	53
168	40	0.4446357407297601	73	10
204	123	0.9521071760161812	87	89
110	80	0.18781791157055971	50	74
194	149	0.20269305740723198	59	77
104	33	0.1244771743665366	13	74
45	107	0.8892522626746062	37	67
33	48	0.9856500041122557	74	46
139	216	0.44151422292178477	39	19
95	53	0.29649640150789547	2	82
47	62	0.7285626758198789	65	13
75	124	0.5768074764895998	25	74
14	179	0.5288003565258298	2	11
191	129	0.7733883984220332	16	79
58	21	0.0786392690510268	18	41
65	148	0.07801052499533301	85	31
7	97	0.5370852099342047	23	9
115	197	0.3020276310160891	8	87
151	198	0.15538842388613106	78	70
9	66	0.24310932884106373	22	79
212	147	0.013107863166502365	42	95
99	169	0.2672262482746891	53	12
122	199	0.8643783167741904	77	94
33	198	0.8784072500637609	74	70
46	73	0.2643049140367747	92	46
15	38	0.6541997513927795	75	37
197	152	0.868684945985032	87	42
188	174	0.38098888744562653	71	4
177	210	0.18713460538226356	96	36
134	108	0.5869358188064422	9	87
156	20	0.9089646560933394	35	47
109	24	0.35193127140224645	16	95
106	71	0.38370842446177755	95	11
40	151	0.40248833953930196	10	78
196	44	0.371626469268971	25	44
190	162	0.5189507813948525	39	46
30	3	0.4244897164278215	26	12
211	32	0.9918258078516808	35	63
56	149	0.1657425733709038	5	77
100	92	0.7879507328325095	38	66
143	24	0.29605760463726194	3	95
70	152	0.967852087759485	52	42
105	79	0.10809585389354248	82	58
116	190	0.9826128061251894	78	39
75	49	0.39496563369990156	25	63
179	102	0.43731802605744596	11	45
133	120	0.845156071541535	31	29
45	210	0.6821144251184222	37	36
37	121	0.922074708800055	97	21
69	110	0.8271741552202042	82	50
91	199	0.07344403240759301	11	94
34	104	0.4758135867393225	37	13
37	147	0.6719471554754126	97	95
82	62	0.03237419115632234	66	13
153	130	0.14406576719861708	58	82
192	165	0.7628794903509988	76	71
38	118	0.2096821819590906	37	94
177	147	0.938938282119072	96	95
115	19	0.732714186226845	8	81
107	85	0.5068928365516348	67	12
73	139	0.7155505240639802	46	39
184	67	0.3764764489557819	41	89
114	207	0.5470158150902619	66	80
117	185	0.6814629335187152	22	68
213	113	0.1489945850901786	71	5
131	199	0.7558374512498626	4	94
