sp1	sp2	symp	area1	area2
15	148	0.40284913109361287	71	97
118	74	0.33459363850941903	28	33
86	11	0.5690786743754852	5	45
71	86	0.8874836689173637	74	5
31	58	0.7535701840581629	50	64
39	41	0.47674612505857317	36	51
72	104	0.8861951686840049	43	22
149	120	0.2590578250501713	19	66
60	139	0.12197331087124974	74	25
128	29	0.7818726122173965	67	16
122	38	0.552784799324161	47	22
153	31	0.6540109026493534	95	50
156	46	0.03185583858916985	16	68
45	52	0.3046605107011021	73	83
86	128	0.36715417967578223	5	67
55	149	0.32255531392140624	6	19
27	138	0.2461229907366348	46	14
112	140	0.5687795679971641	32	14
107	123	0.8344894576191256	22	16
146	61	0.5631309081574993	75	13
75	35	0.7035274114956904	81	78
40	104	0.2620816990518259	44	22
116	136	0.5263711958027786	65	80
48	151	0.25455338298433383	81	29
100	73	0.19637393016312032	91	42
151	66	0.04364364274326282	29	37
85	16	0.7123489345539825	70	71
47	43	0.8447518065969845	65	17
91	17	0.7169537600923007	100	28
154	95	0.9029732661307087	39	38
125	38	0.63475783533191	22	22
147	105	0.8371095250925272	38	83
51	3	0.14668757296996293	3	54
80	67	0.17448684818226357	22	10
34	66	0.2881474867746767	94	37
103	147	0.22089410983613234	78	38
28	82	0.6582374216819774	11	13
124	139	0.19043553089533571	73	25
62	130	0.6365979929167229	31	56
79	88	0.22017519513863237	37	67
41	60	0.3173638886379495	51	74
150	89	0.11890943073728333	29	64
141	33	0.8650724163403742	98	42
83	118	0.026709495643316705	65	28
127	82	0.29836482016676247	57	13
100	4	0.02511468683922946	91	34
68	33	0.9803272501922166	84	42
20	72	0.9291392738902267	16	43
65	23	0.574444315130488	66	67
24	62	0.8614939804299612	15	31
26	111	0.520132573891925	46	66
154	27	0.627002230587012	39	46
104	19	0.01272559887510405	22	52
78	109	0.6694101715742357	53	76
91	62	0.7245552873451396	100	31
108	156	0.2218692404520013	96	16
59	127	0.8223154666198095	68	57
149	154	0.045347006186020944	19	39
123	17	0.5017367153183574	16	28
107	123	0.988523234074213	22	16
8	27	0.7793510541194228	24	46
157	95	0.862675997963788	71	38
4	84	0.002409547823966185	34	90
118	120	0.6529848730867189	28	66
147	145	0.29885038367899264	38	49
37	128	0.6710799314577086	12	67
136	126	0.6809762816644069	80	90
64	69	0.4176243471901292	45	51
152	148	0.5182415857387856	32	97
32	62	0.8093410455432573	76	31
62	149	0.6236383383360342	31	19
66	73	0.48249199110737684	37	42
25	105	0.6355739371284446	92	83
69	143	0.5538788134636108	51	12
136	157	0.4735607592956106	80	71
94	78	0.9844525270671014	47	53
66	154	0.03151664163257162	37	39
155	50	0.5751810410954353	43	43
67	152	0.30815622355203565	10	32
111	114	0.35565757516884566	66	70
40	105	0.6187070233183637	44	83
98	4	0.8417822994319706	56	34
99	115	0.9429833559644358	41	79
14	135	0.6143796328117147	84	16
106	59	0.213904820720492	9	68
86	132	0.37912211663836604	5	22
130	18	0.6414886140116726	56	6
136	118	0.8104636188640023	80	28
123	45	0.24186742278011986	16	73
