sp1	sp2	symp	area1	area2
139	172	0.7805491111749638	70	21
70	147	0.26117947552221843	3	78
148	94	0.3704986024813224	87	88
211	145	0.16356977484186874	36	21
9	175	0.059447329375689084	8	40
171	61	0.7016717543777118	99	45
152	30	0.40890963568372407	66	19
28	59	0.5197109739727082	10	46
52	23	0.3420429175905014	12	42
48	199	0.4362134364660619	54	20
127	30	0.2414301302557612	84	19
22	72	0.43989540801784044	73	5
205	68	0.24481054490513676	5	77
161	98	0.2558552326868102	88	33
78	1	0.31670744327582	41	16
6	70	0.12243581234030743	89	3
21	161	0.004261645791515889	65	88
117	130	0.702361759274499	61	28
74	163	0.06591541372163157	76	63
26	36	0.022142493148959774	89	94
71	195	0.6255495509722244	78	61
62	215	0.7765466779446943	6	56
21	46	0.2123386808291613	65	53
200	56	0.25294684433818526	55	18
42	41	0.8403146222177086	69	31
6	125	0.828084431015524	89	30
212	3	0.41590223039698027	89	28
201	95	0.9817290282160048	67	83
109	151	0.22195086215692894	50	52
90	11	0.455535824659811	30	11
2	50	0.9416467282645699	65	7
34	102	0.22166196026710527	87	3
111	70	0.452932237046752	66	3
127	34	0.08057864164196127	84	87
70	87	0.6218413704404556	3	4
76	108	0.9842555366998983	17	53
103	152	0.1816332395949264	90	66
63	26	0.7498730592040809	76	89
122	103	0.5864097778852981	20	90
187	24	0.28833023536884805	41	7
208	34	0.1681296634186561	90	87
170	125	0.7089151440307214	27	30
94	5	0.9239743775656618	88	93
66	77	0.8192630596976825	18	89
11	89	0.6131606862279432	11	9
79	27	0.890094526035357	51	68
114	143	0.8473285455944218	83	25
193	152	0.3362149208127668	4	66
104	128	0.3706652153930706	17	94
197	119	0.8298278936710956	29	97
83	78	0.04758172151785811	70	41
184	121	0.42600400079140077	27	69
79	52	0.24275503583715963	51	12
60	144	0.09595100868420758	28	47
33	155	0.1491428262658412	23	33
106	188	0.9447592220986932	62	76
112	189	0.29041464302574405	54	32
187	214	0.9039292550704597	41	34
102	49	0.6992240672138379	3	28
206	89	0.1258873913707983	92	9
59	42	0.938528274200265	46	69
215	6	0.16704923718955367	56	89
88	63	0.6042980530039039	77	76
182	162	0.43659568934508564	85	89
83	72	0.4124089771060968	70	5
55	17	0.8973126721779447	48	48
168	44	0.222201624771042	34	5
148	129	0.05118922462653963	87	20
112	1	0.915835496253778	54	16
59	30	0.09659684092600973	46	19
153	193	0.15049190954339886	57	4
182	169	0.5655008895398695	85	31
127	23	0.8260073474993226	84	42
132	104	0.5425972245449779	65	17
202	69	0.48734482382218736	83	100
107	43	0.9625169546017851	72	12
78	56	0.28575673299899873	41	18
90	25	0.18422766509047916	30	56
84	45	0.9253719099533362	40	30
71	35	0.6711624167536806	78	96
151	150	0.6027203898852375	52	24
88	11	0.41553469823036004	77	11
94	36	0.16795096481029115	88	94
62	1	0.7581333935307303	6	16
58	65	0.09630328388157205	30	44
171	153	0.7462932258605081	99	57
183	122	0.7730896126050016	40	20
131	193	0.05157660097234806	68	4
167	97	0.9876291554454069	20	40
20	30	0.6747675644171022	1	19
55	102	0.19310651574804205	48	3
49	137	0.5846004815122204	28	58
92	111	0.31323641680078096	25	66
66	206	0.3289999893118778	18	92
49	208	0.6733925227072418	28	90
151	30	0.9214227150295687	52	19
109	23	0.6329044261020135	50	42
5	110	0.16968715654891653	93	26
102	189	0.22531697074220447	3	32
133	182	0.6407286053881257	69	85
161	195	0.0866251680999146	88	61
185	73	0.3873224403420513	49	10
15	105	0.7814482845113232	31	71
179	93	0.35681814378651133	4	69
86	52	0.8481184592703206	31	12
122	9	0.10759311521082093	20	8
158	199	0.12111348664006594	72	20
159	34	0.13078944182009222	83	87
186	31	0.25795115943393265	51	57
142	116	0.6937718992827167	27	90
61	130	0.22800592571213452	45	28
152	170	0.6885323133470067	66	27
160	184	0.533750584240764	97	27
193	18	0.46744446751347846	4	5
157	146	0.47262363768890836	55	52
19	188	0.317255869307838	14	76
155	191	0.1818584603300768	33	11
188	136	0.3207408630766708	76	36
52	17	0.30005119772155053	12	48
16	158	0.4261825811600807	90	72
193	125	0.38685805053743894	4	30
199	94	0.3511735640133208	20	88
216	112	0.1867662322913589	47	54
208	57	0.4844779567249182	90	55
186	11	0.4313879719139685	51	11
112	84	0.7570807249083399	54	40
106	29	0.20084884614363274	62	94
139	116	0.21813891873420443	70	90
200	10	0.8581864244041475	55	50
165	203	0.6039833307627661	91	38
215	202	0.8172596530035113	56	83
94	130	0.8912408225162837	88	28
51	9	0.3490189348120689	28	8
120	81	0.853447524453803	55	98
4	22	0.9983649878750517	78	73
162	152	0.30380331710915554	89	66
122	177	0.9967772729080276	20	79
99	70	0.39920837891702254	14	3
129	149	0.056110321993198875	20	56
182	63	0.6619595711711307	85	76
128	70	0.22614255714188058	94	3
105	28	0.5359533361228734	71	10
18	200	0.9831164681092894	5	55
13	168	0.864402779963634	24	34
31	175	0.9739535946091598	57	40
71	102	0.7095426894904313	78	3
208	134	0.49587591069870196	90	57
57	38	0.5982966288359439	55	53
153	61	0.03411994540956487	57	45
207	182	0.4270985980763221	27	85
4	35	0.8906778297684743	78	96
49	33	0.5009647366364188	28	23
213	163	0.0685738291209842	94	63
205	165	0.8347680789071346	5	91
101	11	0.5405958572369617	76	11
103	56	0.7458434761957146	90	18
51	179	0.9711328135426786	28	4
150	214	0.9070488621606354	24	34
89	73	0.5747806407030017	9	10
110	106	0.13898826824443344	26	62
24	11	0.7192900332512997	7	11
82	195	0.318586232931938	55	61
30	115	0.9350580760635563	19	98
115	112	0.16279026601475477	98	54
38	52	0.45800882224307227	53	12
60	155	0.4469524612077602	28	33
129	178	0.34667757771322094	20	75
184	115	0.06408380295056515	27	98
135	127	0.8259525947760248	71	84
8	69	0.8933275089081784	45	100
20	176	0.21949167212956777	1	63
158	73	0.29862206942629343	72	10
207	84	0.32563948639924456	27	40
83	86	0.46954294512611305	70	31
199	95	0.3187939896539871	20	83
93	176	0.0004695788948320123	69	63
36	7	0.3268793476345978	94	42
66	37	0.35496235541996635	18	69
103	211	0.18336497827809284	90	36
30	85	0.12423137657266181	19	81
71	13	0.19354315287280743	78	24
210	9	0.6326401848219327	32	8
117	194	0.11363914195880409	61	75
108	111	0.5073193944000443	53	66
128	177	0.9700101265320892	94	79
164	5	0.7062295367241845	96	93
128	2	0.8779519049636385	94	65
5	119	0.7307653122931361	93	97
111	211	0.29916297589305985	66	36
129	158	0.5566777688279789	20	72
133	181	0.46752523685933545	69	15
2	74	0.9826811842775638	65	76
171	202	0.5646460482424926	99	83
151	166	0.9213070740186121	52	40
3	31	0.03903307674929457	28	57
127	126	0.9002390821560757	84	73
14	90	0.5421001191613596	4	30
157	7	0.7314318624160038	55	42
48	56	0.5769056527356279	54	18
72	78	0.4943110634548832	5	41
132	203	0.46370241469914786	65	38
150	177	0.4372812138737998	24	79
151	101	0.274296043782714	52	76
66	57	0.5703513572682366	18	55
196	183	0.08424046492778081	24	40
147	48	0.04602077756055645	78	54
80	122	0.6714732285222116	38	20
59	178	0.3078089856327966	46	75
