sp1	sp2	symp	area1	area2
122	144	0.6648649962444105	68	41
108	62	0.19123482418989957	89	39
33	19	0.05375038076600269	87	92
52	44	0.36876031878826787	57	71
138	63	0.9499303627722943	36	52
119	17	0.9381777715785468	95	68
13	95	0.7042621719555178	14	99
91	135	0.3935158259170013	11	24
38	42	0.6858160793818847	75	99
22	101	0.1640059419381783	51	77
97	34	0.13961663604710706	59	90
91	36	0.4606399282035868	11	69
3	17	0.6256571859249643	95	68
4	148	0.16357594559183308	5	13
154	97	0.5003887648511446	23	59
123	99	0.8881896273515306	28	61
20	107	0.481846132480548	19	79
21	15	0.23010951919555	15	17
71	140	0.6385616355391719	75	93
64	68	0.03566479878214335	73	13
122	45	0.30458733155504103	68	100
137	96	0.790950211707291	71	48
118	41	0.2890572428138054	46	3
57	114	0.7356526281401338	43	79
77	154	0.13166563174712798	33	23
108	66	0.4633021029942874	89	40
1	77	0.561470112882507	50	33
105	16	0.7144531423423833	71	85
62	121	0.6579346185247374	39	12
34	101	0.5886087606839424	90	77
50	58	0.32686380861953446	48	34
147	126	0.397983902627458	37	93
98	69	0.5175591526639881	35	1
108	111	0.5469361578578117	89	77
37	44	0.37719724935677756	57	71
80	81	0.9459594327830502	69	14
65	92	0.5471131397422208	91	38
33	126	0.3889296907898804	87	93
62	13	0.26707927473355764	39	14
52	121	0.6714361237898371	57	12
5	95	0.11021911323541511	75	99
13	86	0.9045768752887943	14	71
103	57	0.1496845457507291	30	43
89	95	0.5361668378846561	63	99
155	66	0.48773983970458545	98	40
115	74	0.8254775188206609	56	58
102	130	0.7533648963902244	87	68
46	25	0.17507204732569592	53	6
140	17	0.5036552564650428	93	68
34	102	0.10041708840824848	90	87
96	113	0.899041518789033	48	85
62	6	0.9305799078253691	39	82
94	150	0.7539485685707287	60	29
73	100	0.7758508055183647	69	77
51	104	0.771677357538498	86	97
55	39	0.8867492808817717	96	22
109	152	0.5623010603296645	10	45
9	34	0.7219070194972226	87	90
149	74	0.5042585346676887	21	58
23	13	0.004554915761518008	48	14
116	68	0.8371722358160025	93	13
132	144	0.9016574906927992	68	41
4	5	0.5134320331031808	5	75
68	40	0.5697810428053334	13	94
94	115	0.5414508387979359	60	56
76	53	0.29178125389624265	69	72
52	55	0.36515703066500427	57	96
33	67	0.1332027038152761	87	10
12	44	0.2910683308932549	56	71
76	54	0.5235138530737524	69	54
109	44	0.8000632315738557	10	71
153	145	0.9527430149643306	2	13
21	79	0.9927261323108818	15	61
63	52	0.8571890055012008	52	57
120	115	0.358715729395894	71	56
33	118	0.7437349505219143	87	46
2	152	0.12069351979060283	91	45
4	123	0.7301022681338094	5	28
122	142	0.7655401513057458	68	27
108	29	0.8263251970796044	89	75
123	156	0.13154333310203647	28	13
110	59	0.18633480567736027	67	5
40	63	0.44857513386090386	94	52
128	8	0.9515078831787509	27	44
17	77	0.46384123023116053	68	33
7	147	0.8367515571252779	29	37
133	144	0.9173033795093569	52	41
94	93	0.15068082400978122	60	6
99	25	0.9735873692582377	61	6
20	4	0.16432390579397216	19	5
59	35	0.876405024449688	5	24
8	81	0.7700215018553442	44	14
121	51	0.7893220792258583	12	86
7	2	0.45117028205632903	29	91
8	82	0.5762977713723582	44	62
102	148	0.6850270279973595	87	13
56	85	0.20849941113230297	46	18
35	152	0.36215954986985455	24	45
25	54	0.6888872182436325	6	54
152	81	0.19192102431052505	45	14
39	13	0.9260092533505787	22	14
26	63	0.6372613532486275	37	52
128	139	0.7728727516734759	27	79
72	45	0.6170915462831494	41	100
58	156	0.6418667935717943	34	13
36	67	0.27739562734181966	69	10
109	33	0.07660799251260664	10	87
40	142	0.7326385498863395	94	27
116	104	0.6043423521679802	93	97
59	60	0.010376095774244254	5	19
9	132	0.0912946998304861	87	68
60	9	0.4561799343695825	19	87
52	70	0.8740446530970161	57	3
131	68	0.6454646219414012	26	13
111	78	0.544078648546051	77	63
