sp1	sp2	symp	area1	area2
157	103	0.7089620386449506	73	79
182	95	0.5060469715830115	33	64
21	153	0.3875787615699787	37	92
58	62	0.4923338313784037	17	87
65	23	0.5864701420955567	79	2
21	162	0.3516508640079017	37	28
192	46	0.5461555181394847	28	97
135	164	0.1932414221775537	54	65
50	151	0.30370642965302763	14	34
74	205	0.3946629790656815	12	43
84	105	0.44863636298401344	89	5
214	66	0.5037755917278299	16	78
122	209	0.5740772920833682	32	90
160	73	0.4805981360982422	85	85
172	177	0.9180791001408088	76	87
132	91	0.19730089828865205	67	22
40	45	0.19513376577121244	27	50
78	108	0.2489059459509444	23	73
39	37	0.038859505659833204	91	73
8	163	0.017164347637584232	79	13
31	149	0.4330468197099314	65	55
214	20	0.9306353977568673	16	61
135	144	0.8265230699719185	54	98
103	70	0.5000434734082442	79	15
54	213	0.4608638796579545	67	2
141	121	0.6905558030722616	12	7
81	66	0.2896694888960972	76	78
122	125	0.07179757582738988	32	39
146	48	0.9615886001754413	67	94
100	205	0.1453434816662348	43	43
11	216	0.6869632258221091	12	55
188	37	0.5511382699029825	99	73
85	153	0.01163445719005074	4	92
39	180	0.5180096360251236	91	34
133	134	0.6013794259922097	16	70
8	52	0.34941403770153256	79	36
99	113	0.2365899807679166	7	83
53	38	0.19647768848583913	39	87
171	111	0.02725928013918999	25	89
137	66	0.11896970326497869	32	78
101	200	0.6596774113225548	92	66
121	82	0.16286150699009738	7	80
135	82	0.061968469982396246	54	80
12	76	0.6237954139007276	100	79
115	88	0.009114414341013455	8	15
11	146	0.39886896856714604	12	67
138	174	0.49394139091982625	8	48
119	45	0.045397977672660184	31	50
38	10	0.34903067601214277	87	63
10	19	0.6108895688634958	63	5
111	163	0.5968591024713682	89	13
62	93	0.5147449477676889	87	57
13	55	0.049328854369664166	87	63
89	5	0.8749658596690835	58	40
206	159	0.9104576563775859	95	36
60	28	0.8877264515886346	46	27
30	196	0.3930604584856554	88	54
168	145	0.8218983201073126	31	59
