sp1	sp2	symp	area1	area2
112	19	0.2837083961591965	4	47
127	129	0.7765596121427125	52	38
125	144	0.24449959399821142	75	4
88	67	0.3519704436939366	66	28
135	154	0.21273646523873346	78	34
12	71	0.2703182394287966	14	91
21	48	0.7552591003397997	84	12
117	32	0.7716864535591168	95	10
71	19	0.42717189458113447	91	47
18	142	0.5050075102829422	12	53
90	103	0.6093383241566961	99	57
120	24	0.7748415090282071	70	47
46	145	0.4503340922272626	60	25
128	38	0.7551659371845985	94	38
133	134	0.8495408584036181	95	7
26	105	0.845689064691734	60	53
72	146	0.2578608140962947	98	84
61	63	0.5824384359161928	91	99
152	46	0.8935198039337667	5	60
41	121	0.7552189148897449	69	91
145	100	0.34164719086505646	25	31
28	152	0.44061450903695276	100	5
81	83	0.8197031069255842	89	59
33	126	0.943039013253666	16	11
6	119	0.7589691900921542	48	83
110	56	0.19948346805917394	94	92
133	102	0.8923424472693903	95	93
128	63	0.12300432410225237	94	99
114	152	0.31211467970113815	22	5
141	146	0.8123575131593883	94	84
15	64	0.6627658258150902	34	13
51	144	0.7390597504062496	96	4
36	115	0.8771812687308924	72	46
153	27	0.38936126784928404	45	94
61	141	0.19516974055922665	91	94
99	153	0.2528985828024064	65	45
57	18	0.7646976508862336	90	12
7	148	0.34495913744355355	43	89
155	25	0.5881168859010175	8	38
11	82	0.7004199615481127	41	87
140	25	0.2277626543077811	76	38
126	145	0.5332703250591488	11	25
72	151	0.4856899426116278	98	64
56	14	0.1179401563689636	92	3
72	113	0.27911824336034585	98	90
154	33	0.44265424639122697	34	16
101	9	0.9611225254238533	43	56
20	32	0.020621340171652514	92	10
145	151	0.061189586558906495	25	64
19	61	0.2875980860016677	47	91
11	33	0.6830813840265654	41	16
34	149	0.9580350699981398	23	46
140	20	0.8730037665946909	76	92
109	60	0.5852320021290429	15	4
149	133	0.1800052647642194	46	95
145	90	0.4936801133741232	25	99
11	47	0.39886636320502666	41	31
51	79	0.4532477400659455	96	22
132	5	0.3174377399142081	50	83
148	18	0.1787156294768517	89	12
76	62	0.288621540243429	58	21
96	9	0.6384693528882389	29	56
6	28	0.7790002472003149	48	100
2	104	0.19581444726034625	28	49
78	34	0.24559049292156676	71	23
141	11	0.8839336580707323	94	41
8	6	0.9852093289693334	38	48
133	105	0.7243065622578978	95	53
132	113	0.9102297228246294	50	90
111	157	0.9722298993689544	53	73
145	141	0.7679931996910951	25	94
1	107	0.8072691077512163	39	86
144	7	0.7877461739959128	4	43
151	157	0.6977948186270307	64	73
33	30	0.5868917950570428	16	16
38	24	0.92509314818565	38	47
112	11	0.7090963003904361	4	41
31	98	0.8788250321924913	100	94
135	88	0.7523824196912386	78	66
107	146	0.7871821805643539	86	84
84	93	0.24625571225580134	52	18
71	152	0.16581784596509708	91	5
88	71	0.6325883258285949	66	91
128	92	0.41994789390703324	94	62
102	123	0.19258235056905815	93	87
39	145	0.3050256042614379	29	25
23	36	0.16393449710452934	24	72
61	23	0.23689014551547571	91	24
26	15	0.8656535905801169	60	34
33	63	0.9230012215570009	16	99
124	83	0.9054564733200124	91	59
87	4	0.1564531425113448	87	90
142	67	0.3792012548643173	53	28
64	103	0.3183653546958024	13	57
152	148	0.8803069676495805	5	89
79	86	0.7465218126890006	22	42
125	98	0.018564089718034582	75	94
108	62	0.8538377441722012	9	21
121	154	0.17233176710487963	91	34
34	30	0.4951640338362687	23	16
44	66	0.16387875005304098	49	87
48	138	0.3434693092983069	12	34
20	144	0.3727006618836425	92	4
126	69	0.6449123187897043	11	47
156	60	0.6023484018527057	13	4
56	97	0.4083524785306921	92	60
97	57	0.6106368038205321	60	90
78	154	0.3129433175150478	71	34
153	72	0.5157941491549707	45	98
147	134	0.5046294915432771	84	7
122	147	0.5496207507850935	27	84
136	80	0.29874301740110065	5	33
116	121	0.1278665987860489	80	91
69	20	0.5595376019493609	47	92
113	124	0.48344116346853006	90	91
