sp1	sp2	symp	area1	area2
97	42	0.42429427274492526	68	97
39	133	0.43812280297353234	56	92
40	111	0.1913649621332485	65	28
68	97	0.07710699765159235	28	68
10	138	0.5593812767717831	14	86
104	34	0.47883009990709935	64	28
3	74	0.5462813432791538	12	44
106	86	0.4417920257533644	38	83
126	157	0.7171939006130952	49	95
111	32	0.8178303064602683	28	59
121	138	0.3176790702463833	86	86
75	69	0.9277971443581856	60	47
38	122	0.3368653379733345	67	46
35	142	0.5503461088145504	59	63
54	34	0.14139983817535762	7	28
155	45	0.900930476210786	46	19
67	125	0.5415639312563348	8	74
74	154	0.6172761412002508	44	1
63	136	0.10261664375442436	96	90
118	15	0.925977244947846	76	32
4	100	0.19689916696941379	10	49
133	26	0.08885303907167907	92	20
66	131	0.831972475899085	39	89
18	69	0.12468447116773007	63	47
140	16	0.5157840263330545	34	28
53	60	0.9013129673001878	7	98
105	90	0.3098571313007663	17	50
13	23	0.4522295108024985	13	75
55	101	0.10313460322885515	16	56
68	136	0.538579939168074	28	90
46	135	0.8108348665824946	85	72
113	72	0.18124916893371434	74	13
128	138	0.6707699298975122	82	86
15	95	0.29378255600547964	32	58
119	5	0.09209730973649988	16	16
71	28	0.5148393597562827	99	12
143	140	0.8376183315225897	72	34
78	147	0.5297349206312099	63	61
32	132	0.6451471767004944	59	70
123	80	0.717061656442328	94	87
95	139	0.9119578586360846	58	69
103	46	0.09646173917713541	46	85
28	15	0.7986134952350447	12	32
77	115	0.6143450275101111	27	20
47	45	0.5318776575206089	8	19
89	111	0.44860664772493264	84	28
57	135	0.2480777957222735	72	72
93	97	0.6840513697326551	49	68
66	46	0.11872369111647496	39	85
21	1	0.8470908974270179	25	29
47	106	0.6559156621615228	8	38
118	22	0.400895191846404	76	52
14	2	0.1141060910138717	3	6
139	137	0.8788649451680974	69	21
40	92	0.0027817137288980165	65	85
32	108	0.7193774455780768	59	35
80	105	0.7125043486742227	87	17
92	120	0.4955130064007738	85	55
112	103	0.46165303777464606	21	46
114	7	0.9682470394297177	8	57
24	65	0.220753762732811	6	57
69	95	0.8305156130255656	47	58
75	100	0.279558702997883	60	49
146	89	0.19861890008644878	71	84
124	8	0.23242532474567945	67	85
119	114	0.8272934798318915	16	8
18	98	0.047367381749115145	63	71
83	136	0.8692435876798527	59	90
105	46	0.11057896383101318	17	85
74	129	0.2006545050431784	44	17
149	27	0.34182505814089525	48	56
48	121	0.20531693616209123	93	86
55	61	0.3674952766686358	16	12
57	111	0.024286257316419535	72	28
32	46	0.036969785711154945	59	85
125	58	0.21349458960645618	74	16
133	1	0.21312759356933175	92	29
102	35	0.6140551056171726	34	59
152	65	0.9145444258566929	8	57
124	154	0.18477675741040178	67	1
27	33	0.6425597866737739	56	1
20	84	0.11314638193102855	39	96
45	20	0.23415329866763657	19	39
37	51	0.8456386007210469	34	51
59	94	0.8636189913098077	20	82
60	73	0.6428284931313223	98	61
151	111	0.4042663123813208	88	28
132	85	0.060879029198571466	70	29
15	100	0.12192125243200791	32	49
102	9	0.8672945160067561	34	41
151	6	0.5380589679441166	88	54
113	124	0.30412374220740224	74	67
34	88	0.19653454116893665	28	6
129	81	0.4491261956935698	17	29
107	31	0.017462200131546868	88	71
81	10	0.4478401088524878	29	14
54	87	0.7943141060112586	7	89
57	89	0.6330923377641033	72	84
147	138	0.397179815532961	61	86
60	33	0.9484235318546912	98	1
67	51	0.37376854484767674	8	51
14	17	0.1887644144261097	3	61
157	141	0.15924827750764892	95	64
110	5	0.2537392897183496	54	16
17	132	0.7493101713625301	61	70
34	99	0.28924151586484925	28	31
8	52	0.23868108540749133	85	84
126	94	0.934202907149038	49	82
53	112	0.3270071215606797	7	21
36	92	0.0834790334786929	79	85
94	122	0.8418926656471064	82	46
89	5	0.6462213653842898	84	16
8	155	0.5285512899455491	85	46
11	88	0.9770564495740607	92	6
134	39	0.47654588963940514	47	56
109	74	0.9262573339752898	63	44
33	120	0.4244227410723522	1	55
30	63	0.28584693517226356	73	96
53	114	0.8607298226284252	7	8
53	137	0.36627816506744504	7	21
10	53	0.6363661729447876	14	7
59	88	0.9482789601765195	20	6
