sp1	sp2	symp	area1	area2
138	22	0.09615370725725181	58	58
153	54	0.8395967026026429	50	34
9	149	0.7619990257477143	1	47
150	8	0.6807764905371723	100	68
92	143	0.47789914744601736	86	47
23	102	0.9056612286570914	91	42
82	109	0.44422712661969654	92	54
55	11	0.885067664463513	28	6
64	126	0.18925302907283215	36	61
34	36	0.07603488509477219	58	5
119	153	0.4638895097710697	99	50
55	39	0.970649511188489	28	7
152	93	0.04896423109819603	90	82
133	119	0.2711029018544413	33	99
137	100	0.2038259007109967	25	8
17	85	0.8165173147836329	91	16
66	46	0.4739904870444591	65	87
21	143	0.8641733789457665	21	47
9	46	0.8965284765403914	1	87
96	114	0.9137432897986246	5	85
129	8	0.07314745185753058	53	68
99	46	0.8470314523535025	78	87
11	117	0.6591081930339067	6	56
125	146	0.45297202801924474	38	31
12	72	0.576983253752226	17	50
22	56	0.14260313904040067	58	76
81	120	0.5080058405850183	30	6
54	9	0.3751112634730972	34	1
93	18	0.6816223929397878	82	62
59	127	0.35202953796247427	60	15
99	13	0.5271069095292668	78	30
14	156	0.07821040743634189	41	22
8	130	0.37731846571444927	68	14
2	10	0.17930581796703615	46	78
20	118	0.8696537382977229	52	79
136	52	0.2792291649243037	25	56
69	25	0.12346180669170592	45	68
23	85	0.33978653251973223	91	16
132	138	0.5686564051240459	20	58
40	55	0.06895573626109996	24	28
150	49	0.9630798937318995	100	35
151	40	0.3734591342354323	28	24
54	58	0.7803830408465613	34	98
137	34	0.7721489068185506	25	58
117	148	0.9473933556638711	56	74
137	49	0.19667876655140915	25	35
123	133	0.7606657148636959	7	33
116	88	0.9402778501021335	25	79
16	61	0.3736828176645227	10	81
3	14	0.8460245131741074	65	41
115	99	0.8938491604041663	47	78
34	94	0.43400967654580447	58	45
155	115	0.20160912937077413	63	47
60	7	0.7947503841631662	35	98
52	142	0.8025640799903878	56	48
61	72	0.3537411022688246	81	50
61	15	0.21136058218638687	81	42
49	111	0.5672874845843031	35	7
57	107	0.6803082685294972	5	17
122	152	0.037406063855345284	72	90
72	94	0.05893797938580714	50	45
52	95	0.33003123645221166	56	24
146	150	0.22136321559138572	31	100
20	141	0.11319711411919609	52	16
140	126	0.04057488651330565	95	61
147	123	0.6263221093967907	89	7
30	91	0.7799886853385126	34	93
36	152	0.15911744877400746	5	90
1	49	0.8807259428735413	17	35
29	15	0.8774335371999922	8	42
147	111	0.7194871465811498	89	7
32	8	0.9780312988902076	29	68
53	7	0.11563256658245702	71	98
149	114	0.7315452051698987	47	85
82	33	0.17838811529396426	92	23
9	149	0.005389086431464185	1	47
14	21	0.2583717379761097	41	21
73	14	0.26055800483082037	26	41
154	65	0.8801049164035837	54	4
75	61	0.9517163195662257	85	81
92	130	0.5635624501394892	86	14
21	121	0.6764460907568896	21	45
39	154	0.05963770539926894	7	54
75	49	0.2850775762243588	85	35
135	14	0.049160051116708625	53	41
70	148	0.25196969293547755	8	74
135	20	0.47435244193599313	53	52
57	89	0.8025940994996282	5	25
63	134	0.2626842505245781	11	61
81	135	0.7323457153709049	30	53
101	136	0.5641134852682302	78	25
53	145	0.1433126586463278	71	61
150	39	0.8862263619836083	100	7
34	108	0.2434339546931037	58	37
124	137	0.5902748620047527	91	25
82	138	0.6225935272569715	92	58
59	105	0.05348908119244533	60	16
83	16	0.3037960838737541	57	10
13	118	0.6364155376390768	30	79
98	67	0.7265007344865358	13	9
5	73	0.778302519144313	67	26
117	76	0.9113928065944591	56	92
10	31	0.24317772461570542	78	15
76	95	0.8140842289563851	92	24
22	10	0.7104283919041683	58	78
