sp1	sp2	symp	area1	area2
174	144	0.9614626441710411	45	49
171	74	0.08601415642587507	100	67
21	195	0.6910572798230402	83	43
34	76	0.17631549436272886	25	40
189	191	0.34517648056722006	40	52
87	31	0.40949721972574993	25	26
174	83	0.40545564557871794	45	24
195	37	0.01306702613519195	43	54
188	167	0.25479416555771117	31	5
201	118	0.324549679269057	88	24
125	126	0.8770858958835993	77	19
210	175	0.38101791569953514	35	10
45	165	0.8614578701972981	10	36
33	117	0.07203637522631623	67	70
205	23	0.9931496540975097	74	85
80	132	0.020961201953158426	82	51
172	134	0.2543254912065932	27	32
175	210	0.5575818603936563	10	35
131	129	0.24982667128754998	79	56
133	108	0.9514606138784278	54	57
26	91	0.8946832277292172	6	100
115	14	0.25484613248711707	36	86
89	70	0.14405901428300072	79	98
87	186	0.25809751906916845	25	58
147	175	0.9899318289013708	49	10
18	116	0.6517406662293563	19	76
64	142	0.4101082813533702	3	24
188	48	0.5671391637268647	31	75
143	65	0.16426461425172667	51	75
213	71	0.16685506284579477	36	52
101	144	0.637688578641504	78	49
116	54	0.8985091812008675	76	44
105	56	0.11665243012178006	3	97
16	7	0.8348204751142533	47	43
215	197	0.25275654732711017	5	5
208	200	0.6788817617212194	90	12
212	133	0.7466557074723654	23	54
197	32	0.5863724144295839	5	5
214	87	0.06713467821604557	82	25
151	70	0.24815539618309612	85	98
13	133	0.069639615581912	17	54
49	213	0.7831018720267109	79	36
211	133	0.5759604108939411	28	54
47	16	0.19976167774900588	8	47
84	11	0.47077827022337637	52	49
96	216	0.6651803713346518	93	99
177	105	0.45503060676382723	82	3
55	68	0.24358267328347705	76	52
191	117	0.7770421472896101	52	70
157	35	0.7628047626233266	84	27
15	44	0.7254351416313509	70	81
181	182	0.4786286359163219	51	57
76	122	0.0028073699948416575	40	61
14	69	0.9228504148397033	86	85
188	19	0.012883167138211249	31	8
196	126	0.2624275599935826	56	19
81	76	0.4176296655800438	21	40
87	175	0.8085615885260794	25	10
136	31	0.3466260717459252	3	26
121	104	0.280352525298584	61	51
14	137	0.5727348963404856	86	83
173	6	0.7111079623558422	89	1
183	199	0.32615313284658465	56	64
157	28	0.8817441488863432	84	43
54	35	0.36798320302581766	44	27
41	35	0.8388379797244041	25	27
168	73	0.1361364004801754	77	31
129	134	0.7862807442879457	56	32
86	136	0.13576158939804028	99	3
120	191	0.9157384975788225	60	52
25	4	0.46392333854398415	46	100
85	139	0.04344670869437672	11	14
208	53	0.9261288460200758	90	48
36	164	0.29928345813359314	35	88
201	97	0.9781761276000653	88	86
9	48	0.2111953710832868	78	75
17	95	0.4752090364123448	80	19
150	112	0.7679778167413712	41	5
103	78	0.13289509031725566	12	4
205	47	0.0013965940819882228	74	8
147	101	0.3406599436838007	49	78
185	178	0.2635634239829989	82	57
165	146	0.7793555531667374	36	9
124	21	0.02159523087445503	97	83
198	174	0.5147453342448287	79	45
53	87	0.7293211592703925	48	25
105	183	0.0955683108339972	3	56
210	125	0.24581343272611678	35	77
159	83	0.21695291875182388	91	24
8	29	0.963511825499843	82	3
101	65	0.06881531268685293	78	75
131	94	0.6232893859369325	79	25
181	173	0.8525946247091328	51	89
214	148	0.5602637903860427	82	98
33	159	0.2965534869472872	67	91
130	90	0.5733053221081255	49	8
146	65	0.44701996848240033	9	75
85	121	0.28183037125825217	11	61
