sp1	sp2	symp	area1	area2
47	88	0.17430886166033366	42	82
97	30	0.44190857988115684	70	94
111	156	0.8888261634000101	77	7
118	16	0.5693945087675292	98	34
88	148	0.17396052969010667	82	49
103	8	0.7961165776891087	56	30
147	133	0.8453274250052775	46	76
122	133	0.17267797283680497	97	76
127	89	0.9284286243536255	97	66
100	84	0.4179192901090232	53	5
14	54	0.16688152404605772	95	45
105	127	0.6413214704525223	1	97
34	36	0.5775274136950277	71	63
90	125	0.34005685121441576	94	15
35	55	0.9086840050200398	31	73
99	11	0.4660573625153559	16	39
26	115	0.2494017508488422	73	96
46	142	0.3326316404607228	16	94
61	1	0.7654834527361428	15	78
83	62	0.7489482781652116	26	39
133	127	0.05668847329425719	76	97
16	85	0.7377464506049849	34	33
142	54	0.33079879462241957	94	45
2	115	0.4955781751863838	70	96
24	38	0.553437596954179	49	48
39	67	0.16628414145932868	18	4
144	105	0.0730560040750654	23	1
100	97	0.40454227615612115	53	70
83	131	0.5626226056598982	26	33
41	133	0.5039973490048012	8	76
119	150	0.6242833950977383	37	90
151	35	0.7590120202814021	31	31
78	42	0.8896232879448956	69	33
77	79	0.27872899341246216	7	89
92	49	0.522033239479853	23	18
10	39	0.30264283033837425	28	18
20	121	0.3593266058950416	58	83
147	119	0.6452744800143058	46	37
50	44	0.9505888597329067	61	62
94	110	0.20335461678541333	23	72
57	49	0.15362788415239303	33	18
67	148	0.23280216949565058	4	49
86	112	0.2659537957285205	85	48
153	24	0.5657413963457584	100	49
105	77	0.44662378432722294	1	7
37	46	0.6804566157128008	50	16
65	18	0.6520477013534675	24	34
112	116	0.7664989453971979	48	54
115	96	0.7615118491771004	96	22
147	113	0.14177448839598294	46	96
55	124	0.04288986587495924	73	15
123	147	0.953968813214385	55	46
156	56	0.83125513821064	7	35
148	35	0.36441671613634574	49	31
39	2	0.8990590247240967	18	70
14	145	0.062208736055987424	95	80
90	49	0.9302642283660917	94	18
123	3	0.27942651810897434	55	77
61	51	0.48256479394615026	15	94
138	157	0.5302358327374811	37	39
24	68	0.6775534814960302	49	90
108	74	0.5545450262381536	60	47
89	116	0.28918786794215534	66	54
57	12	0.17062450067177093	33	88
57	67	0.6631219365116006	33	4
77	124	0.13693245098923912	7	15
117	40	0.44272658498150796	41	33
135	138	0.9083555885133824	82	37
100	137	0.6821600468679961	53	57
145	147	0.981705980200096	80	46
123	32	0.4896350512267218	55	76
114	155	0.6137059092380743	52	34
24	88	0.705895297340126	49	82
30	115	0.6646023903192417	94	96
95	22	0.6665123413653555	46	67
146	56	0.5717747005322658	25	35
119	34	0.30148053828818044	37	71
106	131	0.8072187166451226	87	33
21	140	0.7136156204198845	4	13
25	135	0.674018839368753	2	82
62	100	0.4945577091169011	39	53
55	153	0.817177842983463	73	100
132	46	0.8735496290116496	35	16
19	10	0.09417061810992422	66	28
28	7	0.7897034557787336	9	80
120	121	0.9308220394692276	97	83
126	8	0.8638922153371563	85	30
67	156	0.10314450489284055	4	7
102	59	0.8408442616911764	10	8
54	155	0.5936102281524287	45	34
150	14	0.4702349572282718	90	95
20	132	0.8589445660641254	58	35
39	138	0.5826585722810076	18	37
75	68	0.6413631436227968	23	90
72	60	0.4724456693941663	32	67
57	62	0.3442473407005725	33	39
149	88	0.9024751148431479	33	82
94	68	0.14374654377575624	23	90
45	48	0.38396666615068287	39	7
144	22	0.0587277995735177	23	67
134	54	0.5822889465539499	5	45
40	58	0.9113954682369714	33	92
155	143	0.9775358852814799	34	37
48	22	0.32610618485513965	7	67
96	97	0.6703742585427673	22	70
111	134	0.5349412768071903	77	5
33	67	0.202590005067243	21	4
14	124	0.915693572151722	95	15
38	72	0.8898689952870111	48	32
72	85	0.21895030335412735	32	33
51	108	0.2551837580163342	94	60
153	77	0.09464759420610669	100	7
18	68	0.23819690734321908	34	90
11	144	0.7786702411666305	39	23
89	153	0.41392812131178025	66	100
12	95	0.4815828561315837	88	46
82	110	0.6412839289647463	87	72
115	43	0.28110730097558767	96	74
60	54	0.0726735335587223	67	45
42	25	0.8229925635141969	33	2
113	14	0.7855375718163405	96	95
131	52	0.1821175067508699	33	8
136	122	0.308784709499228	14	97
67	152	0.47422727376389007	4	77
109	72	0.202791079248286	78	32
98	113	0.32342497292506034	86	96
142	94	0.9005287866490035	94	23
132	157	0.4535675673546449	35	39
86	39	0.9848000908829502	85	18
79	129	0.03763253357700691	89	13
56	136	0.5282106217672382	35	14
109	115	0.7552265072267688	78	96
50	36	0.09707094794666071	61	63
71	38	0.34496907479201067	81	48
114	102	0.212417027538229	52	10
133	59	0.055801396541986015	76	8
124	75	0.6458336602664072	15	23
122	19	0.9357015192707379	97	66
59	101	0.04067748428951523	8	77
81	155	0.5451117998989582	12	34
147	58	0.07094526205233975	46	92
21	94	0.5448454684463132	4	23
13	85	0.8496035703977496	7	33
35	87	0.30611432714998077	31	54
31	86	0.5740285687187742	12	85
108	83	0.6208748604353338	60	26
17	42	0.6294828516081623	53	33
143	66	0.6604391657788186	37	61
1	25	0.1527421064189305	78	2
120	62	0.816686231401358	97	39
138	140	0.11559191463079332	37	13
146	65	0.8208458056768392	25	24
155	110	0.13119291409369171	34	72
74	71	0.14557466166663546	47	81
67	147	0.4423726331713289	4	46
22	67	0.7178697465545566	67	4
127	42	0.662787872378105	97	33
41	109	0.5447320690871824	8	78
29	131	0.7422338812189669	29	33
6	139	0.4363196730232033	66	88
12	28	0.668695950860563	88	9
128	50	0.7222415007764926	13	61
6	145	0.39637111364491695	66	80
144	55	0.010851619940111856	23	73
148	75	0.3843447166486651	49	23
93	82	0.6790938586745627	90	87
3	35	0.09402451812667734	77	31
1	134	0.020467091579950192	78	5
141	135	0.4167180401538283	41	82
56	5	0.5288553668448223	35	41
112	96	0.06788221714552134	48	22
149	142	0.29342378148876735	33	94
30	144	0.7708914204113859	94	23
33	157	0.7131467019405386	21	39
145	59	0.5872076384091078	80	8
128	50	0.03626700415341033	13	61
58	44	0.5307538241173528	92	62
114	79	0.48997882203462184	52	89
76	151	0.7673294321390743	53	31
148	43	0.6164446052718097	49	74
139	111	0.13093274215959583	88	77
10	93	0.007692591225564205	28	90
87	114	0.18136468670888672	54	52
25	92	0.3761037236104414	2	23
10	128	0.6890928265241819	28	13
106	2	0.49174840653513263	87	70
87	13	0.2676624965092578	54	7
13	50	0.0749707610751481	7	61
30	142	0.1502526969216622	94	94
112	135	0.3649881913956562	48	82
81	97	0.5635176421421475	12	70
15	42	0.5438846288037182	5	33
131	51	0.001190031539649028	33	94
11	156	0.0546022903450214	39	7
45	155	0.14138589874406737	39	34
94	35	0.874971076980807	23	31
28	148	0.9790791171144937	9	49
39	155	0.4942758137529929	18	34
117	50	0.1051937803952947	41	61
138	47	0.8466985381442736	37	42
127	139	0.5498681894309917	97	88
96	16	0.4629336971615987	22	34
22	28	0.7823865307800927	67	9
154	77	0.6286082648391869	18	7
106	40	0.04937575921320003	87	33
40	116	0.027163305782591407	33	54
1	97	0.44360602471640276	78	70
66	82	0.6516233499267076	61	87
107	81	0.7803219970272961	50	12
55	3	0.8225336507385664	73	77
144	9	0.2946445905332934	23	49
81	76	0.2854661929781279	12	53
48	60	0.8519122404447846	7	67
68	70	0.49289176085622866	90	11
87	7	0.8169390718169652	54	80
109	3	0.5830398729451554	78	77
110	61	0.9112285629432874	72	15
151	67	0.7053804829237594	31	4
59	73	0.008957366656648924	8	67
149	71	0.45936192317415747	33	81
53	122	0.616429330311819	100	97
133	117	0.5015189896822441	76	41
22	72	0.4693031880780071	67	32
11	65	0.07431335770307446	39	24
139	67	0.8376234374798545	88	4
148	13	0.7973436026530155	49	7
85	116	0.8810519232534537	33	54
59	141	0.8822511506627665	8	41
140	121	0.443130579488201	13	83
97	67	0.7138942670112265	70	4
142	95	0.8596844701009733	94	46
76	101	0.3432131971155483	53	77
4	20	0.42244651654137966	52	58
3	110	0.9947240605473743	77	72
143	155	0.8854322702708636	37	34
70	35	0.7695752739518466	11	31
147	127	0.2947735636670613	46	97
79	35	0.4311888640325162	89	31
118	20	0.6915893911115754	98	58
83	48	0.9307068456337928	26	7
108	68	0.9049264461008794	60	90
153	57	0.007670141458154034	100	33
45	112	0.45685959651806185	39	48
143	92	0.25494559076078205	37	23
83	98	0.06348307099284844	26	86
44	30	0.8588005030566422	62	94
94	75	0.8005264523986103	23	23
65	35	0.585142021986313	24	31
38	155	0.7802981381025192	48	34
134	87	0.6303348565806479	5	54
83	11	0.18043941919251638	26	39
21	22	0.41617861747971174	4	67
65	28	0.37308898581772	24	9
156	135	0.4018042418500657	7	82
153	9	0.06454471404837203	100	49
106	5	0.3194664660906045	87	41
153	43	0.413850987016936	100	74
12	43	0.537406811548203	88	74
2	4	0.259505956962357	70	52
113	106	0.69396765114804	96	87
26	100	0.10792661263125447	73	53
154	102	0.6644969054774433	18	10
12	129	0.6194264511189315	88	13
128	155	0.3724406584941027	13	34
114	25	0.4265929122743446	52	2
49	51	0.08993178471259333	18	94
117	9	0.2668591043995109	41	49
140	62	0.36439128578090296	13	39
44	155	0.3422299141478402	62	34
6	67	0.9503919848028782	66	4
29	4	0.09419141427084776	29	52
125	81	0.4677490601471662	15	12
100	70	0.2507292625796945	53	11
117	56	0.88544958186147	41	35
83	65	0.6914929928134974	26	24
93	105	0.38889096780386745	90	1
108	129	0.2933838756262327	60	13
77	58	0.5201106427530535	7	92
31	80	0.691850688805454	12	80
102	53	0.5677145387215388	10	100
83	147	0.8174889650641682	26	46
101	129	0.7817103909997236	77	13
20	66	0.7995541520519202	58	61
51	152	0.6281951962787649	94	77
132	107	0.47468746609964807	35	50
29	145	0.7224005355471552	29	80
124	118	0.25020860671738554	15	98
113	92	0.847542103900025	96	23
32	147	0.2503482463883513	76	46
99	62	0.90127202980606	16	39
106	41	0.17251511717904755	87	8
97	36	0.6043828217597011	70	63
79	81	0.12678338498368724	89	12
99	120	0.17318680124927555	16	97
105	38	0.3174541845467268	1	48
6	142	0.4173254803668679	66	94
121	19	0.033002961962467214	83	66
140	3	0.3869554062978795	13	77
146	120	0.21243241070692853	25	97
99	8	0.8985064309564567	16	30
57	107	0.05583372966423572	33	50
119	50	0.5060623090835866	37	61
129	68	0.8101050463068019	13	90
44	150	0.3231618611673688	62	90
54	156	0.15153252798163097	45	7
41	144	0.8568631208740151	8	23
107	130	0.22321609390052177	50	45
119	34	0.21613846046725615	37	71
153	79	0.28129071807363215	100	89
117	133	0.4398923731466622	41	76
148	150	0.03941329268834848	49	90
60	36	0.6926275915634315	67	63
141	143	0.61205302921508	41	37
60	3	0.5628019748345812	67	77
48	54	0.22125259633582406	7	45
75	103	0.752843415167666	23	56
75	42	0.9099094601502937	23	33
23	62	0.7122392947873746	92	39
119	93	0.4092243128483498	37	90
95	101	0.6815434165080213	46	77
134	103	0.8818478533023972	5	56
17	117	0.038464998265694716	53	41
88	19	0.7567356358990213	82	66
120	59	0.646463584024749	97	8
16	109	0.44545657695824525	34	78
26	36	0.751808994384114	73	63
152	50	0.6318586156618098	77	61
135	77	0.9632333064077426	82	7
116	123	0.23757066705930519	54	55
51	107	0.3280018894896737	94	50
154	57	0.8673705198910795	18	33
38	127	0.09704742100458952	48	97
32	39	0.11886618360669576	76	18
127	55	0.6899591023739952	97	73
98	88	0.8258089497071428	86	82
143	116	0.14019579695697426	37	54
144	49	0.273937204336838	23	18
53	67	0.266947224334511	100	4
134	76	0.09170449170704653	5	53
132	138	0.20174402360412158	35	37
152	134	0.24729997685952498	77	5
139	42	0.7736073467167826	88	33
89	74	0.3524579315032521	66	47
143	19	0.455399561775501	37	66
146	127	0.424194961425565	25	97
46	142	0.40580503825266856	16	94
122	144	0.817108540430986	97	23
154	116	0.492105836176823	18	54
140	136	0.3821192818097664	13	14
72	54	0.8153556210024071	32	45
64	73	0.49238936398472566	45	67
57	11	0.5008561398868778	33	39
11	119	0.3477995082813212	39	37
108	155	0.8700776632577664	60	34
62	5	0.6755749623697447	39	41
147	107	0.6654710944881878	46	50
82	13	0.09858221364781838	87	7
118	100	0.25023178951042435	98	53
58	29	0.40171289119122244	92	29
99	155	0.07810094529158185	16	34
146	127	0.3085750895392533	25	97
25	113	0.25914544774857406	2	96
16	85	0.6484611291106415	34	33
92	41	0.9312776568020711	23	8
55	136	0.900440408323516	73	14
151	112	0.049460253816894895	31	48
60	89	0.06626278423186982	67	66
62	47	0.46916271995946823	39	42
37	157	0.25120719860406926	50	39
28	61	0.7986450245638964	9	15
21	137	0.3816893037382719	4	57
23	69	0.19745566366552048	92	18
127	31	0.45119989173888697	97	12
30	107	0.08863209227919677	94	50
108	13	0.9462915633459315	60	7
32	70	0.8670533855183652	76	11
