sp1	sp2	symp	area1	area2
10	119	0.7573566911665549	55	50
131	22	0.340850166917981	37	78
101	36	0.38771747798222145	9	57
71	79	0.5785451590316322	86	15
26	105	0.8143178717749467	52	2
147	115	0.2586840286163967	86	27
107	74	0.9999428455783325	90	4
142	36	0.2801057249184754	81	57
36	104	0.43050312823636927	57	68
77	141	0.9564952853446849	79	26
140	77	0.4508771586137903	97	79
37	155	0.5582778904029403	43	27
142	6	0.4008510357515831	81	83
103	93	0.1853178452333185	34	95
106	91	0.48852945667041103	49	86
8	25	0.8141188770391932	18	25
148	147	0.17757113612683084	45	86
55	151	0.7604704821653743	33	9
19	149	0.3447883237329241	94	65
95	43	0.9211271794936915	69	48
75	47	0.7642301759090787	42	6
117	155	0.1630590990489973	42	27
1	70	0.49186024298695075	18	55
126	142	0.5097968604259426	31	81
15	23	0.852087901846487	97	75
58	103	0.9999233828068471	91	34
95	146	0.8331150275546243	69	35
55	80	0.7354389811709839	33	92
67	10	0.7933109663068997	19	55
74	35	0.2555276488495991	4	22
95	105	0.17839096356937423	69	2
150	4	0.7023155558177746	13	76
35	26	0.1520931456067649	22	52
136	131	0.8757609559879861	94	37
127	50	0.8145320404645078	55	2
19	73	0.7103214384567625	94	55
110	81	0.9383671002127749	26	12
50	51	0.9951391154888134	2	12
131	68	0.7509172496466109	37	21
118	36	0.5226546819440168	71	57
157	142	0.9087924087485086	96	81
31	54	0.8367378789916241	9	79
137	47	0.44615247814995385	30	6
152	126	0.2212862202339987	54	31
18	54	0.7863266940996776	59	79
24	112	0.9946866846759876	36	38
64	4	0.8648942701666144	48	76
81	83	0.5133149085314601	12	44
6	82	0.9215059447515713	83	89
121	140	0.2795162163707482	71	97
105	19	0.5236735568903851	2	94
19	75	0.5732264559229165	94	42
157	38	0.4876793029664662	96	72
77	110	0.6591958717463464	79	26
72	77	0.7198159472920219	23	79
141	155	0.6612365650716936	26	27
107	101	0.5448587799548792	90	9
22	89	0.6516868137405771	78	80
54	120	0.4722008869079891	79	3
149	131	0.9026518621338003	65	37
54	3	0.400974349218012	79	55
62	83	0.1888613675121803	22	44
25	138	0.5791644007008314	25	62
