sp1	sp2	symp	area1	area2
133	210	0.6975678237414412	60	5
133	121	0.18565468040382926	60	82
148	29	0.2262031486440127	74	63
110	132	0.7150463474509647	78	34
51	28	0.15052252671920396	83	12
183	146	0.34231404507413543	98	93
69	45	0.17179775392376573	78	22
29	103	0.07812297200505702	63	66
133	30	0.6120233591348869	60	96
89	140	0.37259787061526317	71	90
63	193	0.6334173368291071	96	43
90	106	0.846949464796171	27	3
75	195	0.3045261780410835	5	14
123	19	0.9683109172477858	86	30
22	123	0.8745852435222731	12	86
48	210	0.8448174152284248	22	5
172	18	0.11201231192277461	42	23
156	113	0.5452102872956877	95	59
75	151	0.8547363664111962	5	32
21	108	0.6520475794594343	86	67
156	154	0.16847557932087143	95	1
173	16	0.022872839079668972	94	60
60	11	0.7898840389582066	2	62
147	60	0.7390184219935619	37	2
172	72	0.7808585595039859	42	95
75	164	0.12458664741526315	5	48
155	64	0.5694555000591739	46	10
180	113	0.029799647872570056	37	59
92	165	0.3062713461086689	65	88
43	26	0.23449573361989373	51	28
72	197	0.3363292140119515	95	81
69	67	0.8902420373668438	78	58
209	214	0.4591024379037918	97	25
181	91	0.9275901694535774	88	82
10	164	0.21305838468964156	50	48
128	139	0.8761313212152559	5	41
202	64	0.3394441746668577	98	10
192	171	0.4488231851988804	1	30
159	185	0.7235100702316268	4	88
191	137	0.21330566224011693	63	76
63	81	0.4941229088197838	96	59
10	18	0.8446672108685315	50	23
110	167	0.1885136150175193	78	19
9	128	0.07138919726554627	59	5
48	137	0.6712828045058057	22	76
94	65	0.9581844187523564	42	75
78	216	0.38694428983944185	93	29
96	1	0.48813241724908885	13	43
4	47	0.6161233653424945	11	59
14	140	0.4540016307028091	38	90
157	115	0.9019463407932945	98	44
210	156	0.13144549314184406	5	95
172	49	0.43448855382540696	42	52
116	98	0.9550987453902704	74	18
29	192	0.7649982918680039	63	1
212	125	0.8248233246325261	76	89
198	60	0.8813836799430144	57	2
116	68	0.5991555481445638	74	86
17	43	0.8725140377742344	93	51
