sp1	sp2	symp	area1	area2
12	13	0.2358486069158432	93	78
211	45	0.5031018362461173	49	13
106	151	0.9923256250632528	84	15
143	172	0.6228105102886616	64	74
12	13	0.6927879712386446	93	78
33	108	0.10586699738150396	61	29
173	196	0.5965673838297105	63	1
39	185	0.5954831728793397	59	50
206	71	0.8773958483400357	25	1
119	140	0.3563507101859339	25	51
55	197	0.4699703494489118	66	51
46	10	0.8945482551915513	12	33
200	177	0.18158692721153402	27	5
168	166	0.2793773313245218	55	42
7	99	0.7380990921891603	63	47
52	121	0.3667571170598155	100	57
33	107	0.09906951391648611	61	82
118	215	0.06177933996233864	22	56
3	117	0.7048585597164462	42	20
146	216	0.2714136851163441	38	100
53	202	0.626982403698903	44	70
131	187	0.4751017727642546	90	46
28	104	0.02297943774543465	60	70
126	141	0.8193086199510149	21	37
36	83	0.9187458329323106	20	12
115	8	0.9418482837797185	80	89
113	7	0.18554060650940207	12	63
144	152	0.5924425966555893	44	64
125	130	0.6777358171825272	65	23
170	131	0.8482644310418911	40	90
178	207	0.8325271417163567	78	23
83	112	0.5465730976366195	12	79
60	151	0.04547208524654556	48	15
84	123	0.9463126078817051	32	61
162	92	0.06550318074335493	56	44
212	73	0.6827086347629886	75	13
139	86	0.22861890952466712	79	8
146	135	0.10291049245415973	38	91
170	106	0.7068353525716856	40	84
144	78	0.359047716162852	44	43
89	198	0.6394504344890827	52	73
149	27	0.27478158428694	59	64
38	195	0.383407966127951	29	24
114	177	0.0011939949441899245	17	5
26	132	0.25319189208722703	68	90
127	121	0.5074868174490085	13	57
193	75	0.6119882885519324	54	51
204	73	0.34598935683724596	43	13
174	184	0.2094003626840788	69	63
61	4	0.5609520048453649	86	90
125	68	0.6197775799783541	65	47
21	153	0.5905169314807615	79	92
165	76	0.7955747908894957	59	76
75	162	0.240478246516177	51	56
123	206	0.19964653849079705	61	25
72	102	0.7334475944209211	17	32
9	74	0.21294521038798586	60	62
127	77	0.08273872069297394	13	70
47	18	0.9094247986463551	71	67
54	193	0.6680065736767065	24	54
3	71	0.6602875999781841	42	1
