sp1	sp2	symp	area1	area2
66	60	0.9110045426977377	59	69
196	17	0.6716280051739175	20	90
28	69	0.3098657918587089	100	3
120	20	0.8244113135162883	64	42
73	71	0.8082998762991808	72	19
132	209	0.5419763840528528	95	77
130	136	0.1744229417445209	33	60
4	13	0.7621224005172167	18	97
123	117	0.24222879644138273	38	26
33	67	0.006480014091525321	75	18
172	181	0.815459431324203	35	35
1	10	0.24326628500786185	73	82
130	135	0.4680605819538931	33	19
87	27	0.03400987573096059	64	11
114	23	0.5739356774176653	51	21
92	16	0.6285042781211762	34	84
42	24	0.41818270213950715	25	12
55	135	0.4888892544876673	27	19
142	61	0.6958961346473955	75	22
73	161	0.5318514327805542	72	69
186	125	0.766355824812263	38	29
123	105	0.09886653829899383	38	81
208	200	0.8736084955866981	31	46
32	194	0.6234649424222156	55	10
55	48	0.7522221181160976	27	35
142	78	0.2358404731289755	75	87
199	105	0.6389086406411761	84	81
149	159	0.09132490354892608	76	64
1	198	0.5787430921518792	73	72
64	127	0.6661606849693159	49	25
209	71	0.06811376812381364	77	19
70	60	0.017192288532811184	9	69
72	120	0.9987012492226116	23	64
122	9	0.1214882628442322	69	10
31	69	0.8973846817357914	11	3
206	18	0.6747207704720574	90	22
90	207	0.402912647257224	70	40
127	154	0.5957013182573611	25	49
4	79	0.7957228974016325	18	85
147	196	0.6362066399901803	36	20
86	11	0.10368644810075955	35	83
125	75	0.2129376459327449	29	63
126	181	0.5256770215895781	60	35
210	62	0.08592376666371337	31	49
193	155	0.9645286601667288	29	34
45	131	0.12954204981073858	9	77
180	163	0.7044730443513585	88	41
128	49	0.4557447607682539	30	59
80	32	0.49752364022335027	66	55
81	164	0.7500688485386544	35	87
166	101	0.6504945845683515	7	100
25	82	0.15351152934749712	92	17
131	92	0.8517008550707559	77	34
164	192	0.703490417214131	87	60
200	24	0.08234879568455644	46	12
40	32	0.6198095735187369	42	55
39	159	0.614522835182369	7	64
146	135	0.7020045768475418	42	19
153	96	0.17993355823579882	15	56
71	88	0.46110189101039034	19	26
53	137	0.5211565600923116	46	90
94	16	0.48976827516353216	84	84
43	200	0.5547893460127136	42	46
105	66	0.05859582272754982	81	59
216	124	0.3718574777539524	59	91
120	191	0.9379781054190277	64	14
122	180	0.22839872718899268	69	88
209	75	0.931409649755278	77	63
65	100	0.4663270176722303	44	38
152	33	0.6329568324205138	27	75
123	215	0.18580392037958537	38	4
105	12	0.5028424831056495	81	16
77	208	0.3829329926345272	16	31
101	140	0.6686636002978873	100	58
123	200	0.41486145771903016	38	46
29	184	0.5977082009888989	66	37
2	197	0.7728504468402945	13	76
82	107	0.8811798802852765	17	74
134	199	0.11944402221687611	90	84
190	80	0.2974415994402223	70	66
211	82	0.8358037216794811	23	17
206	160	0.6850036762961426	90	25
133	37	0.637202198113105	27	23
182	178	0.033048999476383734	63	32
138	71	0.8490017410629491	45	19
50	208	0.09493614376316095	63	31
163	23	0.08930828983586936	41	21
77	205	0.3457973885646225	16	93
98	96	0.5462703009351985	40	56
185	192	0.6266175487302839	36	60
110	15	0.6302979811340051	66	43
193	27	0.8459729680993444	29	11
123	163	0.7544499173123469	38	41
45	17	0.9767742208863314	9	90
98	148	0.7058106090383981	40	24
213	185	0.6860939083843297	32	36
76	111	0.8583668402737271	11	98
170	205	0.044090042329315016	9	93
41	7	0.9163784033583479	92	21
47	49	0.3617196351707741	55	59
208	95	0.22258120091716183	31	24
176	67	0.33724951882340326	76	18
38	209	0.5801433917379498	44	77
5	161	0.49218747488055126	13	69
129	76	0.634644922741305	37	11
203	116	0.703120959920171	55	45
145	167	0.24893650442503823	89	97
33	145	0.5433115774427649	75	89
200	49	0.6199825854389864	46	59
72	118	0.06811023727672394	23	81
57	208	0.15302729749139343	36	31
197	32	0.8722840636568407	76	55
180	10	0.5044330157535317	88	82
51	42	0.33910157445294564	18	25
192	91	0.19422619165872057	60	9
29	182	0.7507865336654794	66	63
165	60	0.8970019170984371	43	69
64	15	0.829861168501635	49	43
171	95	0.44109610340827987	4	24
33	174	0.7300195818723481	75	89
36	150	0.9850858506113991	19	36
16	165	0.6624813161113386	84	43
95	216	0.26910067950198346	24	59
114	206	0.25095715265249385	51	90
162	91	0.6735261590843237	90	9
68	34	0.7406963373093686	63	16
43	28	0.0003178556452065884	42	100
134	194	0.28350768352318145	90	10
208	40	0.5930424152950665	31	42
103	32	0.644380239072262	62	55
150	142	0.5797977325474885	36	75
137	128	0.7681890288981901	90	30
163	170	0.4448739587950835	41	9
139	210	0.034908105976623305	58	31
45	110	0.476172003681962	9	66
20	113	0.5520169792580988	42	8
184	194	0.36479595538802834	37	10
123	34	0.5506016798757706	38	16
48	120	0.07554016779535655	35	64
187	46	0.5618058446005513	89	50
181	20	0.9228483344368675	35	42
97	52	0.6925793398760111	64	85
31	161	0.6610304117123682	11	69
35	74	0.3088801814907204	37	22
151	98	0.28090309756509135	19	40
74	28	0.3679922481130872	22	100
93	3	0.3933727809229044	19	54
20	53	0.13516824025111907	42	46
185	59	0.44436727840482215	36	30
160	125	0.6274272498643673	25	29
55	99	0.042898944322893984	27	23
65	145	0.5333465537342403	44	89
14	116	0.848748126786467	84	45
213	27	0.6623162366494901	32	11
187	70	0.33995810141559424	89	9
39	203	0.1876478715044505	7	55
57	56	0.9541862663832166	36	67
109	97	0.6145805889486365	11	64
24	203	0.7050556326338885	12	55
131	196	0.5950676017938251	77	20
