sp1	sp2	symp	area1	area2
117	33	0.6321432561189636	60	81
93	118	0.8456568768415209	64	54
46	2	0.6687107241900968	87	72
20	12	0.6533172692654639	68	64
156	94	0.5705679772814745	24	86
131	124	0.05227408647641185	33	39
112	157	0.166502398920106	68	9
30	4	0.032323277965083386	64	85
40	80	0.6904574224836133	16	99
92	128	0.4991998740315653	73	24
1	106	0.2048521774618881	78	74
58	26	0.011470844844424066	99	56
32	45	0.46395232143804166	70	55
127	128	0.6366044949491081	17	24
117	89	0.3253516356042133	60	16
76	155	0.046202068932557516	67	89
116	4	0.19851533109576003	78	85
129	152	0.10752014663786136	15	28
94	97	0.49237573423199177	86	35
127	119	0.38589921296191376	17	41
157	46	0.49964755978170283	9	87
54	143	0.6073054609124225	98	69
27	96	0.2577878939311833	31	60
118	133	0.7599101062968531	54	21
37	42	0.016195805171418165	65	44
131	112	0.23729992657909882	33	68
148	104	0.9362966539610079	5	57
143	148	0.5364368315495571	69	5
125	37	0.26746695554406275	13	65
21	150	0.7293837416730107	57	53
66	129	0.22300641117013265	15	15
100	82	0.5098872415066956	91	36
66	81	0.10923890861832475	15	2
106	139	0.1083423906170935	74	62
124	150	0.1406497531368761	39	53
81	69	0.9140374043581199	2	85
105	10	0.2136558070027491	6	96
93	79	0.43017043400814636	64	90
64	143	0.5413948702074382	76	69
97	103	0.792480597385184	35	82
105	140	0.0703939901617523	6	49
95	27	0.17264774976354091	8	31
121	70	0.6889260745172496	40	51
100	120	0.08010142494747985	91	62
53	26	0.7284651570640541	72	56
121	61	0.9580650212141484	40	90
148	74	0.9715496344103967	5	47
24	44	0.3329425094602897	81	21
135	40	0.5327974802278065	87	16
143	115	0.6162094053893049	69	40
56	42	0.23287352353663882	17	44
50	135	0.9937484834200353	51	87
2	81	0.7664158284686249	72	2
35	89	0.5323377276286057	86	16
52	97	0.9837705225403398	78	35
11	85	0.9046025707241806	45	10
4	125	0.6875696412277149	85	13
157	119	0.1886310509283572	9	41
83	133	0.07602937917336472	14	21
13	12	0.0011263281219904275	71	64
110	118	0.17191524451629148	41	54
113	85	0.03039416055830868	63	10
113	84	0.6826115010742	63	60
38	46	0.875476626220057	44	87
57	28	0.8839498757963473	82	73
115	34	0.38877711044158714	40	69
97	132	0.306918031213552	35	50
99	50	0.9446776423117322	7	51
34	142	0.46094436405803463	69	40
44	98	0.07937500951226506	21	52
73	42	0.09535337644562913	40	44
22	43	0.17231047837043945	79	52
4	52	0.6252614167416439	85	78
46	145	0.6793812052976479	87	26
62	83	0.7863672963392568	73	14
131	18	0.0164799026224548	33	98
50	53	0.558522635771942	51	72
51	126	0.5101711612960176	28	27
155	43	0.1839947941276644	89	52
1	84	0.40198377518514117	78	60
45	74	0.18570840820863288	55	47
100	113	0.9941705090224107	91	63
20	84	0.012694230285566377	68	60
126	123	0.2319342444963679	27	90
128	10	0.2912189600302192	24	96
86	90	0.44772255095632274	36	70
143	34	0.15244499353262386	69	69
