sp1	sp2	symp	area1	area2
59	94	0.11433916487909956	44	67
150	59	0.02254113847591599	16	44
49	116	0.48041370227209235	4	8
201	37	0.9881275702053129	72	69
64	196	0.30823649951957455	10	63
121	182	0.4199292311779218	37	69
129	119	0.5733277982935292	8	56
120	78	0.34283575742031713	46	87
114	196	0.288727021428291	72	63
157	58	0.7115570493832041	41	40
129	44	0.37964983964343213	8	19
166	117	0.47187901835647184	93	55
23	132	0.4102811987501208	14	71
127	186	0.9068144893102961	47	14
143	163	0.8411531073933245	96	94
206	83	0.7241519020345811	2	87
116	174	0.2540091098252837	8	10
55	184	0.6779225453692633	42	14
8	179	0.013428647648129899	97	16
7	20	0.7856701303407573	36	17
175	140	0.39294211596630657	5	89
104	25	0.23814443672979901	34	22
67	64	0.6477253673542539	56	10
138	86	0.568057777626434	19	33
87	177	0.5129422739521452	32	78
185	202	0.08027384207562938	70	35
147	141	0.19725889798741003	22	24
62	18	0.2603828770751855	85	70
108	21	0.7635717648735834	29	92
38	216	0.19376541174412343	19	93
87	30	0.11803588511044161	32	53
94	17	0.39580303173387177	67	56
52	165	0.7886837555045527	68	59
88	201	0.7521763931407277	67	72
81	159	0.07388938951303792	40	100
23	110	0.3323252700331447	14	58
105	172	0.8679857674261467	48	32
136	22	0.8828233050372525	2	95
140	60	0.679929077966328	89	62
153	97	0.7556431949014741	71	100
47	192	0.3391963731055232	74	76
10	125	0.968784895652099	81	80
116	113	0.3184728867709692	8	45
166	206	0.0935408484632183	93	2
201	187	0.5340447601269135	72	66
35	19	0.44868013558904185	81	53
107	74	0.6200312706713729	9	96
56	96	0.8112551145237119	73	77
20	160	0.8014880899534783	17	91
146	66	0.11257211219196428	30	44
79	83	0.9707952758618434	59	87
180	99	0.9330253268258263	74	48
167	93	0.48381154072487564	6	72
86	196	0.395361817825749	33	63
181	129	0.3933976495985072	18	8
205	128	0.2506834807939128	85	2
202	22	0.9669801491059514	35	95
56	125	0.20679620528625786	73	80
4	59	0.8595934256743045	92	44
211	25	0.3198539076963127	55	22
44	157	0.2278810205668006	19	41
138	214	0.33822777996305864	19	92
80	16	0.30214217585744063	84	46
176	190	0.055399508138692766	4	99
21	122	0.5297470197579891	92	67
61	108	0.8372508975855755	76	29
52	72	0.6584440922073145	68	93
6	130	0.6120608185060286	58	93
129	107	0.5308271781173278	8	9
8	181	0.9870586151563218	97	18
143	33	0.034921178745340176	96	17
48	120	0.4766115476805256	26	46
205	99	0.3828128332257321	85	48
120	171	0.5433209324299902	46	8
195	122	0.7526477044405655	9	67
97	113	0.2692182990153773	100	45
102	198	0.3344477482640651	93	35
11	72	0.5238192663898952	85	93
55	177	0.7534922032929937	42	78
153	140	0.4051014076887419	71	89
99	127	0.9417054825804215	48	47
155	20	0.2969836521789323	94	17
159	193	0.23633233572514456	100	79
77	206	0.2921425618379603	52	2
27	207	0.18456983311970154	5	50
185	155	0.7575412762810674	70	94
115	177	0.09787998299381862	74	78
149	198	0.20729523567744879	84	35
177	24	0.3281192248815219	78	86
180	162	0.6221738271873637	74	38
114	71	0.12316626489983684	72	52
45	145	0.9035244673147385	53	9
105	97	0.16431617647407104	48	100
42	103	0.952680864330492	52	32
86	85	0.06247837586788252	33	80
40	83	0.5256424854327533	25	87
42	81	0.32564036222663073	52	40
131	35	0.9174023080498358	35	81
169	112	0.7736745955190351	97	65
157	213	0.7134214681474357	41	96
114	215	0.2611239320361396	72	61
53	81	0.8529750634151636	46	40
181	32	0.7146240342002579	18	71
12	148	0.19270213610835407	29	4
120	93	0.2587847670531572	46	72
155	126	0.8452706007933279	94	35
37	67	0.4258321385089694	69	56
105	216	0.07154353555176396	48	93
141	113	0.7603775200755233	24	45
43	17	0.94457212911393	77	56
73	184	0.7847401713975359	80	14
131	24	0.23372693715957427	35	86
201	42	0.13433001485119078	72	52
65	40	0.591890839000966	70	25
196	177	0.6565996669012545	63	78
44	104	0.6960040604212515	19	34
78	21	0.33846577617114304	87	92
88	91	0.7008004723090401	67	5
196	69	0.06042565629131924	63	86
42	88	0.5091228482023945	52	67
199	163	0.6912238247002743	75	94
144	181	0.8816889958099691	16	18
6	199	0.5039215525618472	58	75
94	212	0.3328776752196364	67	89
157	114	0.5831219099117004	41	72
83	139	0.3614071581621916	87	24
138	16	0.6099646201769545	19	46
184	212	0.8435265613582469	14	89
35	9	0.8757205408018969	81	68
201	84	0.8053973106719342	72	99
205	2	0.6278881204533887	85	42
131	100	0.19716428924343643	35	1
205	211	0.16564961734060413	85	55
176	173	0.15072497941263896	4	3
91	176	0.20772031951813175	5	4
61	49	0.15875931300011747	76	4
117	127	0.8672340011298882	55	47
187	152	0.33231987999104873	66	23
109	71	0.36124636411199795	3	52
12	138	0.26558894362543384	29	19
61	30	0.4473358770749304	76	53
25	10	0.38487660586061756	22	81
4	136	0.30087564574375847	92	2
46	96	0.5275273812911122	43	77
210	179	0.38552400420671507	49	16
202	161	0.8896377164638586	35	28
213	55	0.7284105006427994	96	42
126	58	0.05661455356326439	35	40
139	63	0.02161874252968743	24	75
87	124	0.9806982792697932	32	100
54	137	0.22446912905213712	45	25
27	161	0.39624435003798997	5	28
12	54	0.48660591846386814	29	45
98	168	0.43883739936272925	14	95
176	5	0.025788861614234326	4	72
195	20	0.7182795374381395	9	17
9	196	0.8014740029044584	68	63
140	5	0.6277858661078582	89	72
167	209	0.1695426523283159	6	31
103	90	0.5991903046996256	32	60
142	89	0.7264851950408745	26	15
75	205	0.7950779700744885	20	85
21	55	0.6856354062425649	92	42
95	215	0.48670634941150037	43	61
66	167	0.49519759534829033	44	6
66	80	0.6957174824888317	44	84
158	47	0.5239194864518022	10	74
205	8	0.7873030131360133	85	97
45	98	0.5094098489583542	53	14
213	25	0.4095048336976441	96	22
153	63	0.6511192625850459	71	75
117	40	0.3916746417777771	55	25
191	197	0.7041298914053173	42	79
216	31	0.43947581352087417	93	36
76	89	0.6453492226354485	54	15
197	28	0.6308634041492572	79	82
124	107	0.6182301359992114	100	9
150	18	0.08843479795605591	16	70
197	102	0.5829663193360791	79	93
44	110	0.23447681353820282	19	58
198	89	0.47367503270322864	35	15
73	103	0.4225254914208727	80	32
133	150	0.8964795676201808	45	16
45	167	0.9408502967418442	53	6
105	8	0.4602719780488357	48	97
43	193	0.5358241456260046	77	79
51	53	0.43768824194532885	80	46
156	79	0.06349846530504544	34	59
73	140	0.8929948616317962	80	89
203	212	0.3029817022956691	17	89
209	130	0.5798645885423702	31	93
202	50	0.6774695410053797	35	85
194	122	0.4897720253025635	12	67
181	34	0.48881755534117477	18	78
111	157	0.872564614476025	58	41
105	116	0.2915976848471351	48	8
138	141	0.54652177314857	19	24
1	199	0.291517267411748	91	75
122	112	0.2249135057749152	67	65
101	200	0.5876928118637774	11	12
204	52	0.6591729632303324	8	68
76	109	0.448949640757922	54	3
76	55	0.3180472048028268	54	42
108	165	0.7843254077504774	29	59
150	50	0.443428925445459	16	85
5	113	0.6013256261379764	72	45
115	5	0.48918790534671786	74	72
96	159	0.00846511382189885	77	100
90	53	0.6238590367063895	60	46
78	148	0.279585408389472	87	4
208	159	0.9004391978785456	16	100
163	209	0.02331143875673558	94	31
202	92	0.7061417229989798	35	84
37	59	0.7143268988990412	69	44
20	54	0.5167466911683194	17	45
116	74	0.28637935585479435	8	96
178	191	0.09550749535140601	69	42
48	183	0.28329043599713843	26	86
12	101	0.397621016955077	29	11
57	33	0.6844474519738427	78	17
203	108	0.8197774573067893	17	29
172	125	0.5613862323978943	32	80
64	140	0.43165538262026293	10	89
160	198	0.8258240081228528	91	35
38	20	0.24316249239168386	19	17
49	47	0.0511453341244692	4	74
111	214	0.2516081284833406	58	92
67	192	0.636621065645105	56	76
20	135	0.2272647728068944	17	77
76	123	0.48711572430533845	54	55
119	122	0.5672081882886643	56	67
60	198	0.6512221741359459	62	35
41	64	0.7674555479736686	29	10
188	17	0.07043018992760108	70	56
186	164	0.0663867816510002	14	49
180	192	0.5347593605333228	74	76
34	20	0.8344110386313204	78	17
8	60	0.7348334628408995	97	62
47	106	0.4019486415130942	74	15
131	27	0.06921329422320643	35	5
167	213	0.006318554866002968	6	96
212	97	0.8588773915828104	89	100
48	11	0.8297364885524675	26	85
134	203	0.06975387870437622	12	17
38	121	0.15731433225288383	19	37
90	156	0.5559932489032544	60	34
194	209	0.36011984936783703	12	31
15	212	0.567857013494637	63	89
45	163	0.855676143417644	53	94
17	12	0.11704366248359266	56	29
97	145	0.33276857679458216	100	9
145	14	0.37102179833014615	9	7
24	94	0.8557152125985731	86	67
151	78	0.8317640160229668	49	87
153	47	0.9901087195145922	71	74
188	92	0.07516475646755183	70	84
158	121	0.7858970086906241	10	37
146	3	0.4516093144292429	30	100
155	106	0.8249778311398444	94	15
53	187	0.5031330116625193	46	66
104	87	0.7136565392901401	34	32
20	21	0.3062544008458914	17	92
141	148	0.3595002792857245	24	4
145	200	0.8862632773604656	9	12
36	156	0.12457236929796456	28	34
112	105	0.9683971648368195	65	48
182	7	0.249094851299678	69	36
65	24	0.28535344110616223	70	86
129	65	0.4838377370147161	8	70
59	121	0.7405818963804326	44	37
176	126	0.6264427276878382	4	35
17	37	0.9820000590835913	56	69
6	159	0.9338276137641459	58	100
86	112	0.16677608321425097	33	65
208	62	0.7875326986421411	16	85
66	159	0.43245922155076566	44	100
69	50	0.26901854613684306	86	85
64	55	0.8508630784333966	10	42
103	41	0.012291321077982809	32	29
39	25	0.13991104156975998	33	22
210	158	0.0024444458553135595	49	10
161	50	0.2975803449554423	28	85
139	81	0.45654985842547846	24	40
8	164	0.8469379393770233	97	49
62	162	0.3944803652615929	85	38
77	128	0.8373671586268233	52	2
2	212	0.19981768070419614	42	89
29	57	0.255920626305402	4	78
18	95	0.24998171018762527	70	43
134	196	0.9863793093771861	12	63
203	40	0.9813638431152121	17	25
155	165	0.5699035890072088	94	59
149	24	0.14688192874408135	84	86
3	67	0.5401199995683182	100	56
38	177	0.08085138148754001	19	78
203	177	0.6539778422561935	17	78
206	20	0.48323605598741237	2	17
105	101	0.6944018779743334	48	11
139	89	0.3232717980127434	24	15
116	191	0.15668387127856087	8	42
88	184	0.12981776866008632	67	14
143	141	0.5450951031030015	96	24
148	23	0.18641169732557994	4	14
41	139	0.9421571679268861	29	24
191	29	0.13047176264281468	42	4
153	187	0.2208950713426855	71	66
27	42	0.015289933046518822	5	52
191	10	0.630093889833718	42	81
16	214	0.5570686548933552	46	92
38	171	0.09245984163631282	19	8
2	97	0.5056342616760002	42	100
84	157	0.4983408707935878	99	41
41	141	0.5063856806318016	29	24
133	46	0.5482460410305373	45	43
89	84	0.4428174962125674	15	99
116	181	0.26430996660715833	8	18
