sp1	sp2	symp	area1	area2
180	176	0.7390557090912251	17	54
182	153	0.13115873646864373	26	3
134	180	0.1516269322783541	70	17
21	147	0.47395557784973963	87	62
184	192	0.48202243152602986	13	45
74	72	0.7013868494501386	81	7
215	209	0.2667109300027858	64	88
179	188	0.21659576122187918	40	38
164	193	0.6301461141667317	77	57
208	31	0.20101210438989614	70	1
27	95	0.8722668840051223	35	11
32	167	0.2548935058868661	14	40
151	31	0.2973262555913262	98	1
57	91	0.5963450197789686	60	58
29	153	0.3481991721752914	96	3
193	63	0.7223529073477507	57	69
14	151	0.11203811535432029	82	98
103	112	0.7323881812928899	57	29
137	119	0.4941611841025133	43	37
34	7	0.738970646024076	54	94
204	189	0.42551335054578154	59	70
169	56	0.9162888419557641	22	93
42	130	0.31195162736944104	44	27
195	68	0.04452732200615994	18	58
25	200	0.4057589883016085	46	87
203	211	0.19605425492469908	19	46
184	191	0.09520402815272788	13	96
199	191	0.022770943606478578	1	96
180	185	0.6761017278573624	17	13
175	19	0.8040109898984522	93	34
208	93	0.10818238001689962	70	17
88	156	0.6958290497180597	43	72
131	166	0.421981736300189	87	23
195	141	0.13089006449950724	18	25
117	71	0.6462922506846487	57	41
161	188	0.5810539941655005	68	38
80	48	0.9317568827273816	5	46
33	192	0.910144973121767	70	45
47	176	0.882907620265259	50	54
215	151	0.3861760194376519	64	98
207	208	0.24130731228671987	85	70
123	127	0.9586945797345161	82	88
133	162	0.43634415838174	3	17
193	18	0.8953939815077794	57	84
37	87	0.5106834893157923	64	52
181	148	0.9948000499928805	64	49
139	178	0.28256314838684793	53	86
37	103	0.675519210902033	64	57
131	22	0.853097005670724	87	4
152	151	0.35203503942503034	73	98
80	192	0.6070203917657008	5	45
200	118	0.6471852135791886	87	28
150	112	0.31528248637980527	97	29
62	212	0.7188347728600869	1	49
5	28	0.19254029737525669	46	67
75	189	0.9609833556524213	21	70
52	47	0.31172515000553325	53	50
22	130	0.24671750568220974	4	27
179	210	0.07524556921796577	40	85
114	118	0.3806274838094097	96	28
34	59	0.0636163331051417	54	60
201	174	0.5341212289676575	87	84
55	180	0.33115501050396134	17	17
147	5	0.3841708470319528	62	46
184	61	0.2997616675512417	13	62
89	175	0.5003990629650736	11	93
28	177	0.1612072921373746	67	67
138	43	0.26118863987849206	38	60
153	120	0.9481557552097641	3	78
183	71	0.03692799874161201	57	41
16	188	0.14999306648473587	58	38
38	70	0.7652927536626295	77	91
178	29	0.36183656592322255	86	96
123	158	0.2931035152976127	82	70
51	99	0.12894953352757665	89	29
172	132	0.7173959838450763	49	59
167	107	0.6439622675291272	40	70
133	127	0.19934712056728487	3	88
77	173	0.7416858646382487	12	9
170	210	0.5053620979549882	11	85
101	59	0.9851193123312572	95	60
178	62	0.2671128590795293	86	1
196	183	0.9847980490802755	48	57
27	19	0.3204153724093788	35	34
118	64	0.7807404775248745	28	33
45	84	0.40648669755485123	56	75
188	117	0.9907740889951834	38	57
36	4	0.5590566444873212	17	82
96	198	0.037245686147205914	79	29
212	131	0.012282936629831709	49	87
3	40	0.8898373328777222	57	39
201	73	0.8737446663669671	87	35
69	53	0.40338835983134746	23	11
61	105	0.7343907461402734	62	62
19	23	0.16785772655789666	34	76
28	104	0.6733562867808646	67	61
137	90	0.2422688466566818	43	62
197	120	0.9338280148008662	49	78
14	213	0.04768755823186788	82	36
11	129	0.6645210283211309	52	46
54	86	0.3411962608662883	72	67
154	6	0.4482373641368067	38	4
143	167	0.4881671262695706	78	40
70	42	0.926216140111936	91	44
48	179	0.8574203785853215	46	40
39	109	0.3882188283768392	37	35
160	24	0.196427250822379	68	31
114	103	0.30137187296463774	96	57
146	89	0.0660592256840219	2	11
2	15	0.0695725390084645	3	85
213	210	0.7812720292105212	36	85
176	144	0.49808321442550907	54	92
71	69	0.9947686360285743	41	23
137	182	0.31956959421809905	43	26
161	51	0.6829095688337615	68	89
74	122	0.7790641032226021	81	74
83	34	0.11729313703492861	24	54
94	44	0.2034415586799596	12	68
100	29	0.4388114348576452	4	96
134	117	0.6830755374257286	70	57
102	123	0.8698983148379495	63	82
99	21	0.48798577285147293	29	87
49	38	0.6407273997727903	15	77
204	191	0.39411123653150104	59	96
75	89	0.19237278086572562	21	11
176	182	0.5890097656926098	54	26
95	203	0.8457870379534127	11	19
59	105	0.6494146754969391	60	62
37	173	0.23318864813703666	64	9
74	186	0.8463962972819593	81	67
14	191	0.318491605158001	82	96
14	64	0.9143171071505416	82	33
159	152	0.5992147442904128	13	73
201	19	0.4695800704243651	87	34
21	105	0.23631006459994042	87	62
99	147	0.09732518261752898	29	62
130	174	0.377410405495625	27	84
12	7	0.03998379440356803	15	94
57	156	0.942351544422902	60	72
164	150	0.682987016487552	77	97
216	120	0.08671785261885678	4	78
186	13	0.4688808084514794	67	100
166	91	0.004378492067322992	23	58
109	24	0.10744896710484675	35	31
27	76	0.08636791694019252	35	51
2	117	0.6456049751712558	3	57
120	176	0.6204530817133791	78	54
205	16	0.5150531617745521	44	58
71	123	0.33493324401062596	41	82
124	204	0.8667969796927187	48	59
53	147	0.9954758252084261	11	62
76	113	0.6203750385244019	51	72
166	141	0.7419064517942913	23	25
159	71	0.0930898645598861	13	41
114	209	0.9881251992794409	96	88
65	103	0.6065941555400044	86	57
114	2	0.30868539774451564	96	3
155	165	0.4761957292131075	46	88
72	182	0.41769755364720906	7	26
159	138	0.712974029368485	13	38
156	120	0.3262113669119526	72	78
205	175	0.9558701584696079	44	93
201	160	0.691376748279202	87	68
173	214	0.7009563008289909	9	10
54	114	0.6712974597421149	72	96
3	130	0.6848368539760495	57	27
95	213	0.3174942072266459	11	36
169	39	0.5539928332022994	22	37
186	91	0.05152239652590307	67	58
157	75	0.6167849057507861	12	21
51	53	0.5039933981492802	89	11
193	123	0.8723193554586512	57	82
102	204	0.24599964788372908	63	59
97	8	0.04449288868709478	3	45
181	28	0.7570197932108449	64	67
86	46	0.22121633820543907	67	58
198	81	0.4561949881652052	29	97
166	39	0.3539580875419067	23	37
195	188	0.6491595088899316	18	38
117	46	0.22399522580707	57	58
23	97	0.7099867727111054	76	3
101	183	0.5210287067554056	95	57
115	58	0.1394116458734581	70	68
101	111	0.518713797371072	95	33
155	138	0.5165427402567276	46	38
28	166	0.22050149454560386	67	23
120	90	0.9477812453628153	78	62
118	200	0.8063607813942731	28	87
137	4	0.018912707569497256	43	82
10	172	0.4633353262220534	92	49
102	117	0.928218659123326	63	57
84	103	0.21109873075800045	75	57
87	151	0.5389563297752369	52	98
136	56	0.012436332797751581	85	93
146	165	0.6136942055509653	2	88
210	172	0.04185282052973205	85	49
53	141	0.7617378693252133	11	25
190	193	0.5773558267222345	5	57
10	102	0.6027232537560993	92	63
53	180	0.38498446433820754	11	17
151	81	0.8681999977453402	98	97
86	77	0.15955707557130117	67	12
208	186	0.6527647770464897	70	67
212	115	0.8864982754243927	49	70
46	133	0.8046711723431273	58	3
134	205	0.9322417168968011	70	44
125	17	0.4741757197000832	79	8
141	118	0.8195052111457216	25	28
128	127	0.8174033125456783	46	88
135	58	0.8126855229231262	66	68
116	81	0.5698468726198702	16	97
71	174	0.7273032200926507	41	84
9	30	0.9627397802585467	20	47
107	63	0.6698244809541847	70	69
81	47	0.7066655551771976	97	50
2	121	0.5917351530044171	3	73
153	184	0.9236255490224301	3	13
80	7	0.4291492338364844	5	94
63	204	0.7422345894730378	69	59
28	108	0.07860485818055163	67	65
141	164	0.6987449841264052	25	77
105	139	0.18531895623895722	62	53
166	111	0.17780756655189878	23	33
26	11	0.5098224188294541	100	52
117	103	0.3432004878299917	57	57
7	112	0.22710091980377412	94	29
139	113	0.40312600853147196	53	72
26	140	0.4955105021155941	100	65
94	3	0.8586235801402321	12	57
31	43	0.5377235400141631	1	60
206	116	0.8903233654087331	69	16
67	11	0.9817819659964322	83	52
71	185	0.18097996511298386	41	13
31	38	0.040332854671604634	1	77
2	188	0.5115357821547412	3	38
104	61	0.8352348418451357	61	62
6	76	0.5821634634624008	4	51
59	38	0.7048403555403998	60	77
20	55	0.19087496262101467	41	17
165	162	0.7799793871249996	88	17
62	76	0.2874418759430538	1	51
184	105	0.06603929344311765	13	62
115	195	0.9248898209307693	70	18
13	26	0.12389435165826168	100	100
167	183	0.5145581333820909	40	57
215	170	0.9400973488869613	64	11
196	167	0.2470001036544771	48	40
20	146	0.18339556513938926	41	2
140	52	0.058309071894280584	65	53
35	205	0.516998371636775	94	44
34	89	0.7062089515873997	54	11
204	70	0.5093010605279263	59	91
76	171	0.32637575873373503	51	85
216	38	0.15818938676823568	4	77
146	75	0.7652236621693341	2	21
198	150	0.03747290429567396	29	97
1	71	0.3269889484027947	2	41
103	27	0.9713393910054288	57	35
213	61	0.23737145913134094	36	62
199	163	0.3520942449351693	1	54
76	62	0.1798200536760043	51	1
172	127	0.6708551984743836	49	88
85	127	0.029257203944181187	62	88
86	129	0.19694698063596672	67	46
156	193	0.27058659525814066	72	57
20	22	0.007954395112988566	41	4
101	110	0.6474734546754299	95	4
195	177	0.7288022266279082	18	67
184	117	0.789333358239722	13	57
143	113	0.010269228636753391	78	72
65	53	0.6108595367556822	86	11
110	3	0.6541753195374247	4	57
184	39	0.6841606283539089	13	37
179	197	0.0405524673083173	40	49
64	10	0.43060556240070247	33	92
209	89	0.34472428862206295	88	11
65	10	0.4544784153493949	86	92
142	60	0.43904301391417155	77	85
185	206	0.693500388751668	13	69
24	103	0.9377875475560294	31	57
102	129	0.7006736937149662	63	46
95	67	0.030592902670118494	11	83
48	110	0.3763809906301677	46	4
125	112	0.6749896078028857	79	29
33	21	0.7380802375223059	70	87
136	120	0.25356449388051994	85	78
48	153	0.142398811706398	46	3
98	112	0.36440818152354193	57	29
25	207	0.8376719337051366	46	85
102	197	0.5406141592274281	63	49
74	11	0.280389855872732	81	52
23	148	0.9614547786204105	76	49
135	108	0.7412798940602986	66	65
97	84	0.7653786276826985	3	75
118	84	0.8824148821047822	28	75
135	189	0.8505392534002871	66	70
152	42	0.19460594385622398	73	44
202	19	0.19846273039377915	23	34
146	7	0.5222041922548265	2	94
213	109	0.7870047086037342	36	35
2	120	0.9193758865070442	3	78
67	201	0.21369578851681126	83	87
22	148	0.21453695432082798	4	49
70	104	0.7868624934185049	91	61
7	157	0.9017263198714826	94	12
45	171	0.04579967860645684	56	85
214	124	0.8553261979855807	10	48
60	140	0.4151938626899816	85	65
209	76	0.3020118758814554	88	51
128	134	0.5608780397894896	46	70
19	154	0.6882716261735802	34	38
85	60	0.8789971288006304	62	85
50	32	0.5326394648549396	92	14
185	32	0.14714263616471257	13	14
178	8	0.13382490599450692	86	45
9	127	0.68653017480662	20	88
142	64	0.7010564966584398	77	33
83	57	0.8987314294745873	24	60
29	172	0.7035875378619783	96	49
4	168	0.27908769388345833	82	98
196	178	0.13164252146300004	48	86
31	82	0.15935051311939008	1	62
205	100	0.7799034960779956	44	4
198	108	0.7161056688094464	29	65
183	173	0.4255135518218026	57	9
3	7	0.026028893145502385	57	94
165	90	0.8621474268947515	88	62
24	127	0.40232241987378503	31	88
89	10	0.5844927414261673	11	92
108	135	0.5085908349745395	65	66
80	106	0.8741468700242407	5	78
198	25	0.19354473541180084	29	46
176	210	0.7080597907620424	54	85
