sp1	sp2	symp	area1	area2
134	142	0.6640907711857081	69	71
61	57	0.18570048116979876	88	45
88	106	0.2016200792477184	63	28
156	2	0.7112061815857691	1	88
36	5	0.6562860401648289	19	52
90	204	0.4388278404026248	85	81
33	76	0.7519371871973201	40	74
208	9	0.1483854126184846	15	32
12	43	0.23042198429555882	61	46
154	82	0.14527436658689175	65	12
181	146	0.5113899034256011	21	99
195	113	0.07854178178491034	63	77
27	126	0.8323836965845943	85	100
93	99	0.4137462044505791	56	16
9	71	0.059053090739453196	32	94
42	137	0.210619598155383	77	51
211	80	0.518763344055082	81	99
163	154	0.5166137069154116	45	65
54	134	0.6549345435287237	11	69
70	1	0.7784283246724824	11	77
132	27	0.14173737045037893	71	85
146	58	0.3575905340884491	99	72
190	154	0.9447234870085066	9	65
196	109	0.5867020235094921	2	27
123	177	0.14035009354511518	4	64
173	211	0.7865707617098625	20	81
150	204	0.5221643391041603	48	81
53	100	0.40381201094834374	17	17
110	199	0.43168803171824555	37	12
199	53	0.9831959325538348	12	17
127	83	0.6220126313293063	59	84
122	71	0.8391734625813025	84	94
17	205	0.33499497122537203	59	89
7	92	0.4137785120782368	89	4
164	13	0.9723017221458915	50	10
183	83	0.4805149231196004	3	84
144	19	0.24914745269806515	37	70
84	55	0.8149967289353648	34	76
142	181	0.45607244061466956	71	21
191	109	0.8915271266028538	71	27
53	112	0.8727240015686666	17	19
127	35	0.05525099373444231	59	2
215	98	0.5867693349723703	11	62
213	9	0.49481934167227537	7	32
159	64	0.06526190230336482	100	46
130	55	0.061153877258911415	22	76
164	120	0.9682258776759949	50	38
136	21	0.5691204142985489	87	37
117	209	0.9302631233743919	66	75
56	168	0.6905474642114164	59	32
121	41	0.3763683631033443	62	37
170	163	0.023554419112607916	50	45
121	118	0.4164556766898122	62	7
172	59	0.20614324517749172	97	40
203	41	0.9797110879305475	28	37
179	58	0.40022535667082215	20	72
188	101	0.36800540340001553	57	89
122	133	0.652053307127887	84	47
189	92	0.9816601922090561	34	4
203	137	0.9535245722772433	28	51
14	1	0.5857214941270837	47	77
183	54	0.16109864455377776	3	11
211	95	0.5718186269024258	81	63
161	2	0.8858246869108116	82	88
94	91	0.4197852822536381	68	72
216	163	0.834680595481945	61	45
215	212	0.5383469453812036	11	52
114	78	0.9899971805998129	78	92
176	64	0.9128838409582858	72	46
137	178	0.4820765515678872	51	57
124	70	0.7078302334983377	82	11
157	36	0.26618708286435677	32	19
94	35	0.8376531281508318	68	2
88	108	0.6853949749426272	63	77
149	167	0.22858508902432206	28	4
150	204	0.3111933540293774	48	81
112	164	0.0963728597051755	19	50
16	138	0.779943980661121	21	31
59	162	0.4619394362472835	40	84
45	55	0.2185830259555409	8	76
48	15	0.599385747446396	61	22
108	62	0.6408497313209065	77	50
173	195	0.3336263800649011	20	63
182	48	0.5612498964776811	42	61
132	97	0.05342080651106118	71	32
63	48	0.6003925085682575	99	61
38	69	0.5128579204749858	40	52
58	124	0.9319443413518326	72	82
208	29	0.19497429898411256	15	13
215	194	0.2423270490891397	11	76
66	145	0.0736129446728514	90	28
211	56	0.059517726742061905	81	59
146	138	0.1337306224848499	99	31
156	149	0.636005744746373	1	28
56	142	0.281801392544908	59	71
106	167	0.43360458314043926	28	4
48	173	0.12464299829650682	61	20
213	62	0.9499503532935287	7	50
86	56	0.9558761554398829	85	59
181	134	0.7798529765012885	21	69
164	16	0.9405971477590395	50	21
176	136	0.6542299584353742	72	87
78	149	0.6134722525158842	92	28
193	19	0.03332095474899455	67	70
29	62	0.6841864339972793	13	50
80	189	0.3475095317449579	99	34
176	66	0.3915295254501423	72	90
148	7	0.8437502164774183	47	89
135	48	0.6535662459716549	35	61
53	19	0.6991971793138229	17	70
160	103	0.20186524809950424	3	79
105	130	0.9232001928104047	4	22
136	216	0.2684226973211977	87	61
83	159	0.9051536824622191	84	100
162	122	0.922922918945021	84	84
115	124	0.9104042819828856	12	82
50	211	0.8531634826286513	53	81
146	71	0.33735524230550684	99	94
34	97	0.4533738590502362	15	32
184	115	0.2431845227213294	10	12
98	17	0.8031739720612399	62	59
114	201	0.5779403631790104	78	70
71	46	0.48863270466734476	94	38
137	100	0.08186455464110465	51	17
80	51	0.8196968983352368	99	45
47	94	0.9927586262038259	39	68
171	175	0.02157232148989019	6	78
112	140	0.9809224656514075	19	11
64	206	0.9138897904898775	46	50
101	141	0.6000975284676577	89	82
78	62	0.38319607097941255	92	50
81	52	0.9674688177323391	34	29
202	95	0.8612256785579759	80	63
85	49	0.7401023370160761	44	92
44	129	0.7321442427787149	55	4
118	31	0.8295653701814334	7	61
75	123	0.6258818208947519	27	4
194	77	0.917860465496658	76	90
28	93	0.2178293751818362	77	56
70	77	0.28196972519001084	11	90
19	113	0.11022369631221574	70	77
124	75	0.06828589935091423	82	27
200	204	0.9619490010483401	71	81
212	179	0.30322129800962694	52	20
199	114	0.22541598730842305	12	78
67	145	0.05630956763450268	56	28
81	139	0.11431953231058134	34	33
209	168	0.45290381104797295	75	32
3	26	0.5095089926120845	40	71
67	157	0.20224550895172977	56	32
164	200	0.8759478174729358	50	71
33	126	0.47817853872120597	40	100
23	191	0.7899708610849868	74	71
109	85	0.5146113144880844	27	44
61	160	0.4065444965684074	88	3
10	102	0.39749045847280373	64	16
190	123	0.693639251909888	9	4
203	85	0.021094312567098816	28	44
118	84	0.11136085934229012	7	34
43	75	0.2012919073316377	46	27
101	134	0.7987808408996157	89	69
124	207	0.004932445923267692	82	93
193	185	0.7464529038304657	67	93
127	31	0.29400372469815006	59	61
88	4	0.22725811587470168	63	82
115	136	0.947850863711212	12	87
196	143	0.2959460864134712	2	9
90	172	0.1405724657098808	85	97
22	204	0.4623983735648033	94	81
7	131	0.7655472056157309	89	3
2	138	0.3377183615694104	88	31
108	130	0.4713483049452374	77	22
193	167	0.05573525181996308	67	4
197	41	0.5823485499109218	92	37
117	15	0.07632103368043897	66	22
139	42	0.37352999817508814	33	77
200	84	0.2468620902251607	71	34
166	194	0.2743248400230379	14	76
179	62	0.46846442135450916	20	50
81	63	0.3098037616759489	34	99
110	21	0.24743509711963985	37	37
150	58	0.9788755765591312	48	72
205	126	0.3312763681431219	89	100
59	119	0.5315095670435137	40	61
13	3	0.8433910641108393	10	40
17	113	0.43477674566615965	59	77
134	118	0.653188962318533	69	7
116	170	0.3926127827951499	85	50
18	178	0.9406532656172066	69	57
150	86	0.8739107844232038	48	85
203	95	0.7768397111642446	28	63
125	42	0.9089064362057659	100	77
89	12	0.12669623842601696	100	61
33	82	0.9353281654964409	40	12
100	108	0.5560199807641791	17	77
168	110	0.9803325924358639	32	37
98	66	0.9968051460555293	62	90
8	45	0.21425728779159803	70	8
105	106	0.18617949332700368	4	28
140	153	0.5794175908772224	11	10
31	157	0.9904947205205948	61	32
195	141	0.9324380024322482	63	82
182	162	0.5229486340806325	42	84
56	171	0.22020267788295456	59	6
174	54	0.4562078577971673	15	11
129	6	0.74450708549475	4	47
79	138	0.8187510397153901	65	31
90	8	0.4766182623762798	85	70
92	45	0.2025211890581593	4	8
55	151	0.9983815702112492	76	33
151	193	0.4554980212063372	33	67
19	30	0.6253201396566609	70	20
117	48	0.4120020409685988	66	61
8	119	0.5161192639060623	70	61
110	196	0.7546858436701738	37	2
204	198	0.12910562712090556	81	38
92	11	0.39891222223519673	4	40
14	142	0.5415995338263525	47	71
5	40	0.7727427335635392	52	37
75	31	0.6959937374503827	27	61
85	156	0.8102776367340264	44	1
180	109	0.184952909341073	28	27
190	206	0.42660360200593284	9	50
189	131	0.9369515767555168	34	3
132	73	0.9921895013825501	71	32
60	112	0.4906048172487949	35	19
143	87	0.09721775100139085	9	2
167	97	0.7531977248003733	4	32
151	177	0.7456318352849294	33	64
28	91	0.9148562804104016	77	72
187	174	0.598033468209812	48	15
165	99	0.39437524776282584	41	16
45	50	0.7906331320827511	8	53
25	192	0.75593398648573	37	93
33	203	0.7535678529582203	40	28
33	26	0.9776949597025612	40	71
85	177	0.8456474189026911	44	64
135	97	0.6826153641621721	35	32
142	7	0.2967368055951536	71	89
158	190	0.09795560951332194	13	9
106	211	0.37706752809871946	28	81
154	36	0.9088905430163678	65	19
117	22	0.13454958913047865	66	94
49	187	0.5828206909757903	92	48
131	17	0.2589685114574183	3	59
84	214	0.5130315905398185	34	7
79	56	0.3542206959910348	65	59
198	123	0.8521765155340847	38	4
171	135	0.3281741265339976	6	35
106	28	0.9810551447201833	28	77
209	12	0.6323945938942213	75	61
141	169	0.8747060357524246	82	47
49	165	0.07375627709746402	92	41
15	180	0.2333114359795042	22	28
160	113	0.7379965757227909	3	77
174	8	0.6008176886275485	15	70
14	111	0.002914213166139268	47	59
179	99	0.9329232365039881	20	16
118	35	0.9447326085498092	7	2
104	85	0.2634421913218784	74	44
8	2	0.43502441767241506	70	88
116	166	0.4649475439169348	85	14
216	66	0.7458096307488089	61	90
61	58	0.011881615687682867	88	72
109	180	0.6253600290816159	27	28
21	191	0.365690395381839	37	71
156	171	0.2938469372287512	1	6
143	13	0.7585230854202496	9	10
15	120	0.7413831772388454	22	38
130	66	0.07007529458687789	22	90
63	180	0.09464768305220894	99	28
24	139	0.35819406978725987	14	33
162	81	0.235884807913883	84	34
12	165	0.7275457421736272	61	41
40	106	0.3735975099973473	37	28
127	20	0.8613079436791883	59	22
63	87	0.6571224107439912	99	2
122	74	0.5279503840295539	84	55
84	44	0.2270955188978946	34	55
62	47	0.2377455416004931	50	39
7	26	0.9589981457859524	89	71
20	15	0.23585940075196044	22	22
85	45	0.050552168265667774	44	8
25	98	0.0548623765720031	37	62
29	46	0.6727912195722484	13	38
68	164	0.4060179169224113	30	50
117	201	0.35147895093546644	66	70
188	9	0.7081125113353833	57	32
67	108	0.709423817324029	56	77
150	214	0.10171690738912142	48	7
134	200	0.9367157234545692	69	71
95	209	0.9165278771575229	63	75
27	16	0.4174218209004662	85	21
175	213	0.35165300928593946	78	7
38	79	0.6972295203257725	40	65
86	210	0.31231576426768626	85	61
197	87	0.985701385089643	92	2
163	48	0.38901117322544154	45	61
140	75	0.6676172525092356	11	27
103	35	0.08931610773532683	79	2
176	118	0.43186065622491165	72	7
153	165	0.8916121987398362	10	41
154	25	0.3746505465259461	65	37
84	99	0.799380661350406	34	16
151	198	0.25022800082091845	33	38
207	24	0.6480547894533789	93	14
163	134	0.7988960848811096	45	69
79	60	0.14157024875402013	65	35
152	62	0.6480647559617067	23	50
158	135	0.3750115942455855	13	35
144	48	0.8720702944474361	37	61
191	49	0.3398248547889622	71	92
4	179	0.8158653501319378	82	20
125	67	0.9054721111076619	100	56
69	152	0.5081641577728311	52	23
71	39	0.4328074419691965	94	23
41	165	0.3056647083212445	37	41
158	96	0.21946793112804652	13	91
49	143	0.16274601547352685	92	9
10	129	0.26319580164536827	64	4
210	98	0.9926954880708408	61	62
92	114	0.043874616622050056	4	78
151	118	0.6135049340565503	33	7
135	150	0.9026820713095702	35	48
70	189	0.6025161745838842	11	34
57	99	0.9447929793418728	45	16
50	158	0.8280063555361298	53	13
159	206	0.7875817539553792	100	50
121	5	0.02362901807283957	62	52
21	98	0.19913291841826497	37	62
150	39	0.7102649509515707	48	23
15	47	0.3895378222497681	22	39
127	5	0.6015526534295158	59	52
1	5	0.06589069797824587	77	52
22	61	0.3391685530215881	94	88
165	46	0.9828675384058293	41	38
25	211	0.5880786704107743	37	81
193	75	0.11744515222364149	67	27
56	137	0.32585678083486336	59	51
2	68	0.005531032201905428	88	30
74	40	0.3296542243463565	55	37
39	7	0.18299175196841866	23	89
122	39	0.6584458305911854	84	23
84	97	0.4843071826850607	34	32
27	37	0.7237155521919784	85	95
43	156	0.7145660593606461	46	1
119	90	0.6900749848565615	61	85
55	186	0.5301605633152624	76	58
216	186	0.5685896211783513	61	58
129	146	0.8651477820631097	4	99
31	83	0.6140838137498175	61	84
124	161	0.13972853022967957	82	82
210	26	0.3006025578023229	61	71
195	55	0.6945729692486076	63	76
198	8	0.402044342398547	38	70
209	89	0.7421143449325864	75	100
80	173	0.7145167707274689	99	20
74	97	0.10956783450943641	55	32
70	94	0.6973514526391471	11	68
62	94	0.19992410596914578	50	68
209	162	0.1879766096346167	75	84
177	120	0.10908719305617098	64	38
113	61	0.5397411698669554	77	88
90	71	0.02975989843632343	85	94
178	62	0.3695476341120806	57	50
7	162	0.23387352603347122	89	84
105	18	0.47836500718114494	4	69
147	112	0.7236412195977356	37	19
172	199	0.5608598571934775	97	12
70	13	0.41031396999490777	11	10
106	44	0.6194796444035209	28	55
84	45	0.19309592425742594	34	8
154	196	0.5485785860584795	65	2
2	188	0.13401481740240762	88	57
60	115	0.013892365893463876	35	12
20	59	0.6008035314904865	22	40
167	105	0.020576916173531634	4	4
85	150	0.7788616185430278	44	48
17	30	0.39021004405814785	59	20
101	49	0.1256009263336355	89	92
69	153	0.167011778356981	52	10
39	33	0.2779350282687222	23	40
4	173	0.6089611388382035	82	20
49	18	0.9824315985053632	92	69
145	97	0.9693838582432976	28	32
143	51	0.27282691628903954	9	45
161	189	0.16326073744807745	82	34
8	149	0.8131577856520374	70	28
53	21	0.021395121863214794	17	37
121	6	0.7019693992739581	62	47
146	35	0.7722240865367844	99	2
66	68	0.9551021894827572	90	30
121	130	0.3657097188073064	62	22
206	125	0.7978250011162944	50	100
151	193	0.8113500988576151	33	67
25	50	0.4950398896182785	37	53
163	57	0.4396885372364894	45	45
131	107	0.4965554618395912	3	34
194	106	0.38040424157133634	76	28
109	19	0.7491560944339852	27	70
104	138	0.2550586501007247	74	31
115	183	0.9341177654110436	12	3
156	58	0.6742813167612834	1	72
53	107	0.4626358510288018	17	34
141	190	0.2448667344457377	82	9
216	45	0.2755543088967498	61	8
61	180	0.30901772720733467	88	28
30	54	0.5571156573498377	20	11
5	99	0.9778726369355311	52	16
89	206	0.9390932751109624	100	50
178	9	0.7598013820753805	57	32
47	179	0.5757853282811074	39	20
79	103	0.9325273286348831	65	79
59	53	0.9786452298537824	40	17
191	24	0.36014045613294887	71	14
65	77	0.5585944120022543	59	90
139	113	0.31103884712924357	33	77
31	101	0.6464212924579478	61	89
186	204	0.7607544901886366	58	81
24	122	0.19333202990817144	14	84
111	213	0.04303507259154837	59	7
144	192	0.9454745105289205	37	93
149	46	0.018985704141035065	28	38
133	195	0.1351046151113191	47	63
97	107	0.5707642677188275	32	34
18	212	0.8075834522292368	69	52
175	127	0.25022300111283835	78	59
180	139	0.45108888078379783	28	33
181	194	0.5956310433691352	21	76
46	65	0.0685468161406454	38	59
44	201	0.5399461616479406	55	70
201	138	0.8975868146982869	70	31
149	68	0.17607192545470574	28	30
135	84	0.733760278073219	35	34
161	46	0.8693961493549763	82	38
24	187	0.6049277880461301	14	48
2	172	0.9516820839661014	88	97
96	1	0.2602363959771081	91	77
180	60	0.024352989603300124	28	35
54	132	0.9531383868785986	11	71
76	182	0.7143931488525406	74	42
103	141	0.4960647937347369	79	82
131	136	0.5432664746562966	3	87
174	198	0.16302138509481057	15	38
20	31	0.7750949426460135	22	61
39	208	0.6280216109334535	23	15
163	86	0.3163827618170829	45	85
120	88	0.8857034712233871	38	63
134	18	0.31195619193369917	69	69
208	15	0.2345092241139658	15	22
180	22	0.5543611970231	28	94
81	177	0.3634310498974729	34	64
78	73	0.29020178700407806	92	32
29	174	0.6085111831668603	13	15
42	109	0.6031385862015533	77	27
111	13	0.8253366422595622	59	10
34	148	0.10621810998010228	15	47
201	98	0.006786400136183479	70	62
180	63	0.662888859972773	28	99
172	19	0.07371939055603793	97	70
125	1	0.4106170330833925	100	77
25	11	0.6622947846082162	37	40
194	74	0.30363223662842187	76	55
54	69	0.8169781923645943	11	52
2	178	0.09880089746723475	88	57
172	135	0.6318749087696238	97	35
113	23	0.7169480409241581	77	74
122	36	0.37760792739391025	84	19
132	140	0.7472868634632056	71	11
110	41	0.5740680623916598	37	37
34	2	0.33913443878556804	15	88
178	48	0.38648589545730394	57	61
195	2	0.028357262399094973	63	88
211	42	0.8635854737629539	81	77
62	25	0.007212345621691707	50	37
117	154	0.4919007655661305	66	65
212	70	0.8921435871847087	52	11
181	141	0.6877974771063358	21	82
100	71	0.41498499604252703	17	94
201	52	0.8539649105029797	70	29
188	189	0.0833226565108065	57	34
43	22	0.893363747486741	46	94
15	213	0.8968451403472704	22	7
26	58	0.07237941637030698	71	72
49	13	0.2592125683158236	92	10
109	100	0.8572088764922392	27	17
159	166	0.9880898198288898	100	14
205	98	0.36176285698290234	89	62
166	63	0.08787828947112353	14	99
180	185	0.3786138895987168	28	93
72	214	0.040186389977023174	95	7
59	22	0.3838809579688208	40	94
208	112	0.12083890366443883	15	19
186	35	0.7883537988315572	58	2
73	48	0.5710744073586624	32	61
69	129	0.5168069206561029	52	4
82	107	0.6629611701197979	12	34
112	192	0.40678558180624924	19	93
42	196	0.013772721801901144	77	2
90	210	0.19472679207098342	85	61
149	67	0.07829788695179796	28	56
7	94	0.8521946711932941	89	68
68	104	0.9269981378484673	30	74
194	166	0.5692625036463794	76	14
3	110	0.23420994782324567	40	37
66	59	0.6757593992017157	90	40
8	113	0.10519567794691531	70	77
133	108	0.9948733339701377	47	77
146	142	0.9002668550952153	99	71
169	10	0.5470588330008507	47	64
185	45	0.5404552538631275	93	8
98	166	0.12239909206461064	62	14
164	206	0.21404397625722127	50	50
10	14	0.8810286833666379	64	47
201	149	0.27848091177130363	70	28
45	176	0.13592152615410757	8	72
1	95	0.25882404221995914	77	63
102	138	0.9028107122084515	16	31
125	119	0.9340347633293001	100	61
48	35	0.5858822037510076	61	2
175	65	0.10456901845628352	78	59
130	14	0.43524260073259513	22	47
130	208	0.2267442377646569	22	15
88	87	0.9829607943880669	63	2
127	66	0.5552529976538793	59	90
212	17	0.04767325153111446	52	59
182	92	0.9326797982193766	42	4
104	2	0.6146263858032489	74	88
179	88	0.4037738753954533	20	63
175	140	0.6521094798235171	78	11
1	122	0.36968917738788076	77	84
175	84	0.5981917489377916	78	34
123	107	0.8968498210127488	4	34
20	142	0.11184177415734076	22	71
74	98	0.5842942433413276	55	62
30	62	0.5080503923500801	20	50
185	102	0.0730954956622345	93	16
170	137	0.0060812734890006714	50	51
5	93	0.011824201117672462	52	56
52	16	0.43976807514659144	29	21
120	13	0.08377871399410952	38	10
3	125	0.4357277269858184	40	100
139	148	0.3294173894716149	33	47
54	96	0.8056878821496559	11	91
8	137	0.8880309073121119	70	51
207	22	0.4303531338714821	93	94
210	60	0.12856033114149545	61	35
158	37	0.886883256954114	13	95
118	180	0.4813986141840424	7	28
155	53	0.9760603508153256	14	17
113	99	0.7565107167235685	77	16
160	14	0.39962665717728574	3	47
53	48	0.922895993778837	17	61
212	90	0.5992720846288379	52	85
171	27	0.9281645363099381	6	85
30	6	0.5003290767358859	20	47
216	97	0.0398022436642943	61	32
10	80	0.23164989684439774	64	99
161	52	0.8948435476824559	82	29
162	15	0.6526757165337542	84	22
162	134	0.8526906914577715	84	69
62	200	0.6852930092929336	50	71
17	210	0.5352463825685825	59	61
143	24	0.13438784952209826	9	14
106	134	0.35623260902216947	28	69
127	149	0.5030498934422701	59	28
30	22	0.6467842780200169	20	94
52	49	0.1542008206224259	29	92
7	136	0.6607343152770241	89	87
120	6	0.8865376685545477	38	47
134	88	0.21618422674444815	69	63
27	212	0.9266634915814911	85	52
2	175	0.17786235591791544	88	78
192	136	0.5261065682881947	93	87
18	19	0.850646118139341	69	70
204	31	0.2453522203867421	81	61
206	163	0.8927299048229698	50	45
44	2	0.7475641333000901	55	88
29	202	0.4129186167748221	13	80
63	14	0.46831980700061204	99	47
11	154	0.8292130925111076	40	65
163	90	0.6334630548952472	45	85
182	196	0.7270226529343403	42	2
172	142	0.5860602236264314	97	71
18	34	0.4112137562327538	69	15
29	67	0.7045863709037116	13	56
25	46	0.17898496407804243	37	38
111	103	0.37301972691562646	59	79
92	113	0.2643076370146309	4	77
101	163	0.10358346030026755	89	45
58	177	0.4727975876551205	72	64
125	77	0.13214681460778044	100	90
179	144	0.7233563288076034	20	37
176	63	0.09981817594047382	72	99
147	67	0.7217132862152703	37	56
189	35	0.9396511864661784	34	2
127	183	0.1503086067117575	59	3
75	42	0.6429165362991132	27	77
137	134	0.8775911922929738	51	69
28	215	0.5464907941014024	77	11
216	195	0.7421566182795839	61	63
210	148	0.37874176065000176	61	47
