sp1	sp2	symp	area1	area2
91	75	0.8995856301927134	16	46
37	24	0.5382039690391172	8	95
143	20	0.33664414854286207	55	5
14	4	0.7980046584364655	31	36
32	132	0.30004330284983793	14	69
129	118	0.8749842612519524	9	5
39	1	0.9700022893795367	71	78
124	2	0.025022222037680897	24	99
69	115	0.4941338057932958	94	48
125	11	0.43323362246278685	63	30
103	156	0.9644114994565521	75	88
157	94	0.8396399458482361	65	8
62	33	0.3380346825484809	84	38
65	99	0.6929635039178927	7	39
112	156	0.35178591392259617	93	88
6	39	0.41634746210582363	12	71
80	121	0.7042629703311429	17	44
14	106	0.14084173807951805	31	93
20	93	0.8464438433077879	5	21
93	36	0.760281592090435	21	13
7	72	0.40815865259128203	48	64
112	69	0.4797457830119629	93	94
18	62	0.9953726082786534	8	84
64	17	0.9916597923465104	26	92
116	151	0.43520490369395004	72	46
33	6	0.6468234366655912	38	12
66	133	0.5804915819400827	21	95
74	12	0.6672660451769296	100	42
143	7	0.6031160947032448	55	48
136	38	0.9079678448368408	72	81
85	80	0.26464679921813083	28	17
119	83	0.0494155762296864	10	98
21	132	0.849998359341778	83	69
117	77	0.4756015390281636	76	76
51	140	0.4099969429996816	93	10
29	142	0.23687069144073336	57	10
157	34	0.1326467743152996	65	62
54	120	0.11839879774249273	37	89
143	39	0.06977399898081471	55	71
81	68	0.4337157533425785	28	47
65	103	0.24472209453465277	7	75
153	32	0.7979423594140884	35	14
134	5	0.6351401293178226	45	62
45	54	0.8389976974891871	100	37
119	82	0.3544430934763313	10	83
61	131	0.8797787334035313	11	90
71	88	0.9737955344552386	74	4
109	107	0.701388567805884	4	95
53	156	0.5659921142873443	17	88
107	67	0.11753994546953983	95	92
155	131	0.7292756952383305	100	90
35	37	0.25646274859635143	45	8
19	98	0.17643255864041174	39	58
12	7	0.24450702051917006	42	48
2	30	0.08448222777534442	99	50
119	53	0.5971540260842869	10	17
94	53	0.08814980489798074	8	17
99	11	0.1807181614611082	39	30
89	94	0.7073511083314531	65	8
83	138	0.021850916003631426	98	82
65	8	0.3121900745678734	7	45
125	29	0.14691542086979403	63	57
120	96	0.10646506297367331	89	58
56	80	0.2836942476164178	17	17
155	72	0.17225929428451403	100	64
50	94	0.06405537235180447	69	8
64	70	0.27217638923330334	26	20
64	148	0.8081182210300499	26	75
47	42	0.4395715517491543	60	38
7	99	0.5401263602134839	48	39
126	71	0.2445070069784725	92	74
134	150	0.4346245386394407	45	94
136	72	0.13579133380052422	72	64
68	50	0.44801824877219654	47	69
94	125	0.7095504377297216	8	63
119	32	0.8927548648101694	10	14
104	101	0.3016239013252743	37	52
86	145	0.8301113909573313	46	66
104	87	0.388428449842365	37	2
115	18	0.8337292383630277	48	8
125	69	0.49171431903468665	63	94
129	30	0.18942203861084617	9	50
49	5	0.6566179078766121	54	62
99	154	0.8703724926960847	39	34
112	21	0.3819241425985921	93	83
153	8	0.3222786557889742	35	45
86	157	0.030857752372708824	46	65
131	53	0.7824645259018927	90	17
128	58	0.44231546467924954	73	87
43	93	0.9079574141771828	84	21
49	121	0.6372399811580729	54	44
77	72	0.11547323446106417	76	64
122	36	0.10495821628439361	84	13
42	100	0.04426731894593905	38	84
31	63	0.046253635103532864	90	81
66	26	0.2807941564559767	21	3
79	111	0.48088690376811294	17	36
94	9	0.6570916273807166	8	91
69	34	0.7372404065674919	94	62
111	128	0.2509898797089233	36	73
97	39	0.12121553163722043	19	71
