sp1	sp2	symp	area1	area2
46	83	0.5614175325304811	82	34
37	8	0.14497813407038407	88	58
105	3	0.4646922535597361	97	100
83	68	0.6646428832408646	34	65
106	48	0.8859136494331143	4	41
59	1	0.4456933831767349	65	11
112	71	0.9339087577474513	21	93
100	93	0.3616411577886015	100	49
138	157	0.7782006521003927	18	95
67	120	0.3877132215637643	5	49
114	37	0.06642846074606923	52	88
109	46	0.5554778657493363	27	82
112	135	0.6909187073668213	21	98
104	105	0.6582244765006203	69	97
111	47	0.9034281790100838	36	93
72	151	0.3616794172860216	71	63
7	56	0.6477541025501333	90	59
5	53	0.1304986823924883	32	92
146	122	0.7905835964131173	81	93
69	94	0.20404765726851415	21	20
134	81	0.4977869221977993	72	9
20	128	0.8765218205833147	60	40
114	26	0.8270657121276263	52	3
96	47	0.20392108434000378	59	93
17	124	0.3570859779930817	3	29
19	118	0.29446530598855813	70	35
73	130	0.5574209073650868	98	90
136	19	0.7570142776909772	60	70
82	30	0.43378828662043456	30	20
133	20	0.7831303803650806	65	60
36	91	0.759569648429258	13	1
109	62	0.25824287380274713	27	61
27	14	0.277104145298948	93	16
2	21	0.021021208259946245	24	69
114	122	0.46817777270423666	52	93
85	35	0.9902202546050684	27	28
117	150	0.013005502513407707	30	15
95	155	0.8186536399223071	91	30
132	107	0.12925881239141113	8	65
141	118	0.7638829720878217	19	35
4	60	0.4567260590796022	49	23
82	86	0.3609070181199012	30	3
149	64	0.9586599746398612	75	48
17	43	0.8781415162943214	3	61
140	147	0.9026066097944162	89	77
103	126	0.4798707375173802	51	28
76	139	0.6814532234884548	16	27
155	87	0.1638012673882674	30	42
135	79	0.8617932304289658	98	81
20	149	0.8008990712063085	60	75
15	73	0.8268544090947517	38	98
10	103	0.9318629024621679	59	51
56	36	0.7179243705409724	59	13
131	153	0.1759308789952544	26	80
136	47	0.3246797258587334	60	93
35	13	0.2063016932447358	28	11
134	57	0.4216620067948399	72	31
17	73	0.32647090862356354	3	98
103	128	0.21318692407216733	51	40
101	26	0.2981787275940294	62	3
49	91	0.139976040263192	64	1
15	152	0.5079711721333233	38	64
101	47	0.8815025296962389	62	93
155	58	0.043748306491497635	30	56
