sp1	sp2	symp	area1	area2
5	30	0.16040768748756817	81	17
86	114	0.8948086480722944	23	29
5	74	0.7254773516307264	81	62
26	59	0.7325433633127509	46	72
13	76	0.13301158100596677	74	58
77	75	0.7793035214699494	29	70
69	110	0.2124191846972896	66	78
121	49	0.5664400292154433	85	40
142	103	0.48742352834793035	64	52
93	37	0.01175254325638897	40	32
30	54	0.714512191931976	17	4
7	12	0.012526521340719299	6	61
140	57	0.3352525016907669	4	100
89	136	0.299957648130007	44	32
61	108	0.7844450577732035	81	4
93	56	0.43464537858094854	40	49
118	53	0.7275312913875855	6	27
15	17	0.16347263559864178	12	33
59	64	0.02857536549981532	72	34
111	82	0.9516521227475664	34	92
112	148	0.9903278765408622	67	99
124	97	0.49499360152313077	42	72
145	106	0.7450511102375582	23	36
7	75	0.31283399840225434	6	70
83	153	0.6533649131133817	17	76
88	40	0.4139753642977103	77	34
33	130	0.6408867209540573	23	16
119	2	0.08959135370830251	16	91
108	65	0.8256610740952854	4	23
148	12	0.7080809094553897	99	61
79	141	0.08766010659060286	11	67
28	62	0.31399080091779763	6	55
130	37	0.3583354928202541	16	32
81	153	0.7439167811780667	18	76
82	5	0.9943674338689873	92	81
30	9	0.13136534503419361	17	98
55	26	0.5551457922412586	99	46
95	40	0.2212177284558846	9	34
11	140	0.915403350797112	23	4
80	115	0.6052489010938554	34	52
137	88	0.8563157652229869	85	77
14	21	0.7338289880385793	22	99
120	84	0.07892151911377765	75	4
37	117	0.9254141375390703	32	86
2	9	0.762223496099493	91	98
112	127	0.04172671898887459	67	95
86	38	0.11293420029759282	23	33
116	29	0.6545953294053507	9	41
29	157	0.029653046204657807	41	21
46	134	0.7372614944685373	15	52
115	25	0.9078118768056714	52	44
147	19	0.7458674199152968	18	27
81	138	0.06759024600569641	18	97
19	96	0.7937704706376455	27	56
132	34	0.48283649611376855	97	90
89	63	0.5133494342485533	44	95
98	77	0.15986799601812696	93	29
38	116	0.7068728273714854	33	9
97	82	0.6042926945842554	72	92
51	153	0.2887399131195266	47	76
81	137	0.5403216676445853	18	85
